,store_sales_in_millions,store_cost_in_millions,unit_sales_in_millions,promotion_name,sales_country,media_type,cost,id,store_id,customer_id,product_id
24201,5.2,2.444,4,Bag Stuffers,USA,"Daily Paper, Radio",126.62,36850,s0,c1520,prod23792
24202,3.9,1.287,3,Bag Stuffers,USA,"Daily Paper, Radio",126.62,36851,s0,c1520,prod23792
24203,2.6,0.832,2,Price Savers,USA,"Sunday Paper, Radio",111.7,36900,s18,c1742,prod23792
24204,5.2,2.392,4,Two for One,USA,Product Attachment,59.83,36901,s18,c1762,prod23792
24205,5.2,1.716,4,Two Day Sale,USA,Radio,91.28,36995,s40,c2235,prod23792
24206,3.9,1.326,3,Go For It,USA,Street Handout,97.45,37077,s58,c2605,prod23792
24207,3.9,1.248,3,Double Down Sale,USA,Daily Paper,55.96,37125,s73,c2852,prod23792
24208,3.9,1.443,3,High Roller Savings,USA,Daily Paper,101.84,37146,s73,c2952,prod23792
24209,3.9,1.95,3,Price Savers,USA,In-Store Coupon,81.85,37307,s100,c3678,prod23792
24210,3.9,1.248,3,Free For All,USA,"Sunday Paper, Radio",126.24,37310,s100,c3696,prod23792
24211,3.9,1.599,3,Weekend Markdown,USA,Daily Paper,140.57,37346,s100,c4744,prod23792
24212,3.9,1.443,3,Save-It Sale,USA,Daily Paper,81.79,37191,s82,c5208,prod23792
24213,5.2,2.08,4,Price Slashers,USA,"Sunday Paper, Radio, TV",86.21,37615,s113,c5369,prod23792
24214,3.9,1.404,3,One Day Sale,USA,"Daily Paper, Radio, TV",85.88,37211,s82,c7291,prod23792
24215,2.6,0.988,2,Big Time Savings,USA,Daily Paper,77.32,37250,s82,c9443,prod23792
24216,5.2,1.976,4,Weekend Markdown,USA,Daily Paper,140.57,37317,s100,c9503,prod23792
24217,2.6,1.17,2,High Roller Savings,USA,Daily Paper,101.84,37135,s73,c9926,prod23792
24218,5.2,1.976,4,Unbeatable Price Savers,USA,Bulk Mail,66.78,36973,s40,c11635,prod23792
24219,5.2,2.028,4,Super Duper Savers,USA,Cash Register Handout,129.5,37636,s113,c15303,prod23792
24220,3.9,1.911,3,Two for One,USA,Daily Paper,68.97,37132,s73,c24074,prod23792
24221,6.57,2.4966,3,Two for One,USA,"Daily Paper, Radio, TV",57.52,37121,s58,c72,prod23796
24222,8.76,3.504,4,Bag Stuffers,USA,Product Attachment,82.62,36854,s0,c179,prod23796
24223,6.57,2.2995,3,Sales Days,USA,Bulk Mail,116.74,37074,s58,c355,prod23796
24224,4.38,1.9272,2,Double Down Sale,USA,Daily Paper,55.96,37194,s82,c454,prod23796
24225,6.57,3.0879,3,You Save Days,USA,Sunday Paper,51.27,37611,s113,c577,prod23796
24226,6.57,2.1024,3,Price Destroyers,USA,"Daily Paper, Radio, TV",58.27,37624,s113,c594,prod23796
24227,4.38,1.971,2,Super Duper Savers,USA,Cash Register Handout,129.5,37630,s113,c599,prod23796
24228,6.57,3.285,3,Sales Days,USA,Bulk Mail,116.74,37103,s58,c685,prod23796
24229,6.57,2.2338,3,Free For All,USA,Street Handout,55.18,36957,s18,c2060,prod23796
24230,6.57,2.3652,3,Bye Bye Baby,USA,Radio,90.58,36979,s40,c2200,prod23796
24231,6.57,3.0879,3,Dimes Off,USA,"Daily Paper, Radio",131.58,36990,s40,c2210,prod23796
24232,8.76,2.8032,4,Unbeatable Price Savers,USA,"Daily Paper, Radio, TV",137.77,37029,s40,c2383,prod23796
24233,8.76,3.6792,4,Pick Your Savings,USA,Radio,147.17,37177,s73,c3094,prod23796
24234,6.57,2.1681,3,Save-It Sale,USA,Daily Paper,81.79,37181,s73,c3120,prod23796
24235,4.38,1.6644,2,Super Wallet Savers,USA,Cash Register Handout,140.19,37277,s100,c3540,prod23796
24236,6.57,3.285,3,Price Slashers,USA,Sunday Paper,67.2,37282,s100,c3567,prod23796
24237,6.57,3.2193,3,Green Light Days,USA,Cash Register Handout,139.19,37296,s100,c3614,prod23796
24238,8.76,4.0296,4,Wallet Savers,USA,"Daily Paper, Radio, TV",53.13,37302,s100,c3652,prod23796
24239,6.57,2.6937,3,Mystery Sale,USA,Bulk Mail,84.97,37626,s113,c4051,prod23796
24240,6.57,3.2193,3,Shelf Clearing Days,USA,Sunday Paper,106.1,37634,s113,c4092,prod23796
24241,6.57,2.1024,3,Dollar Cutters,USA,"Daily Paper, Radio, TV",144.18,36975,s40,c4444,prod23796
24242,4.38,1.752,2,Price Savers,USA,Cash Register Handout,128.2,37206,s82,c4642,prod23796
24243,8.76,3.942,4,Price Slashers,USA,Sunday Paper,67.2,37281,s100,c7403,prod23796
24244,6.57,3.2193,3,Sales Galore,USA,Bulk Mail,96.55,37245,s82,c24187,prod23796
24245,6.57,2.2995,3,Unbeatable Price Savers,USA,Product Attachment,124.36,37330,s100,c24272,prod23796
24246,4.38,1.752,2,Save-It Sale,USA,"Daily Paper, Radio, TV",89.37,37058,s58,c59,prod23798
24247,10.95,3.723,5,Super Duper Savers,USA,Daily Paper,100.91,37067,s58,c63,prod23798
24248,4.38,1.314,2,Green Light Days,USA,Street Handout,133.42,37078,s58,c65,prod23798
24249,6.57,2.3652,3,Super Savers,USA,In-Store Coupon,134.66,36996,s40,c318,prod23798
24250,8.76,3.066,4,Price Destroyers,USA,TV,135.92,37153,s73,c422,prod23798
24251,6.57,2.4966,3,High Roller Savings,USA,Daily Paper,101.84,37175,s73,c435,prod23798
24252,4.38,2.0148,2,One Day Sale,USA,"Daily Paper, Radio, TV",117.29,37315,s100,c538,prod23798
24253,10.95,3.6135,5,Two Day Sale,USA,"Daily Paper, Radio",112.52,37199,s82,c702,prod23798
24254,8.76,2.8908,4,Price Savers,USA,"Sunday Paper, Radio",80.29,36869,s0,c805,prod23798
24255,8.76,3.504,4,Price Savers,USA,Product Attachment,62.27,37303,s100,c1145,prod23798
24256,6.57,3.0879,3,Free For All,USA,Daily Paper,52.06,37313,s100,c1151,prod23798
24257,8.76,3.066,4,Bag Stuffers,USA,"Daily Paper, Radio",126.62,36856,s0,c1544,prod23798
24258,4.38,1.752,2,Big Time Discounts,USA,"Daily Paper, Radio",111.51,36874,s0,c1639,prod23798
24259,6.57,3.1536,3,Dollar Cutters,USA,"Sunday Paper, Radio",136.74,36885,s18,c1697,prod23798
24260,6.57,2.6937,3,Big Promo,USA,Sunday Paper,51.12,36906,s18,c1768,prod23798
24261,6.57,2.4309,3,Big Promo,USA,Sunday Paper,51.12,36923,s18,c1897,prod23798
24262,6.57,2.1681,3,Two for One,USA,Daily Paper,68.97,37202,s82,c3224,prod23798
24263,4.38,1.4892,2,Saving Days,USA,"Daily Paper, Radio",118.36,37290,s100,c3606,prod23798
24264,4.38,1.3578,2,Free For All,USA,Radio,140.9,37622,s113,c4045,prod23798
24265,10.95,4.38,5,Money Savers,USA,"Sunday Paper, Radio, TV",82.61,37650,s113,c4151,prod23798
24266,6.57,2.4309,3,Shelf Emptiers,USA,"Daily Paper, Radio, TV",107.89,37189,s73,c4624,prod23798
24267,6.57,2.4966,3,Free For All,USA,In-Store Coupon,109.06,36962,s18,c6861,prod23798
24268,4.38,1.5768,2,Weekend Markdown,USA,Sunday Paper,133.6,37017,s40,c6964,prod23798
24269,6.57,3.2193,3,Two Day Sale,USA,Radio,91.28,37037,s40,c6993,prod23798
24270,6.57,3.0222,3,Sales Galore,USA,TV,106.16,37214,s82,c7298,prod23798
24271,6.57,2.8251,3,Double Your Savings,USA,Radio,94.43,37045,s40,c16525,prod23798
24272,4.38,1.6644,2,Best Savings,USA,"Daily Paper, Radio, TV",53.82,37241,s82,c17795,prod23798
24273,5.32,1.7556,4,Dollar Cutters,USA,Street Handout,131.46,36972,s40,c42,prod23804
24274,3.99,1.197,3,Go For It,USA,Street Handout,97.45,37080,s58,c65,prod23804
24275,3.99,1.8354,3,Savings Galore,USA,"Sunday Paper, Radio",136.57,37063,s58,c344,prod23804
24276,6.65,2.3275,5,Two for One,USA,"Daily Paper, Radio, TV",57.52,37071,s58,c353,prod23804
24277,3.99,1.7157,3,Save-It Sale,USA,"Daily Paper, Radio",64.84,37625,s113,c594,prod23804
24278,5.32,1.7024,4,One Day Sale,USA,"Daily Paper, Radio, TV",131.75,36862,s0,c796,prod23804
24279,3.99,1.8753,3,One Day Sale,USA,"Daily Paper, Radio, TV",131.75,36868,s0,c804,prod23804
24280,5.32,2.6068,4,Price Savers,USA,Cash Register Handout,128.2,37130,s73,c1032,prod23804
24281,5.32,2.2876,4,Money Savers,USA,"Sunday Paper, Radio, TV",82.61,37644,s113,c1219,prod23804
24282,3.99,1.8753,3,Cash Register Lottery,USA,"Daily Paper, Radio",59.86,36871,s0,c1631,prod23804
24283,3.99,1.8753,3,Super Duper Savers,USA,Sunday Paper,69.65,36886,s18,c1697,prod23804
24284,3.99,1.9551,3,Super Duper Savers,USA,Daily Paper,91.0,36913,s18,c1824,prod23804
24285,6.65,2.128,5,Big Promo,USA,Sunday Paper,51.12,36936,s18,c1957,prod23804
24286,3.99,1.8354,3,Sales Galore,USA,Bulk Mail,142.45,37004,s40,c2261,prod23804
24287,3.99,1.7157,3,Big Time Savings,USA,In-Store Coupon,135.8,37016,s40,c2337,prod23804
24288,3.99,1.7955,3,Unbeatable Price Savers,USA,Bulk Mail,66.78,37049,s40,c2475,prod23804
24289,5.32,1.8088,4,One Day Sale,USA,"Daily Paper, Radio, TV",85.88,37195,s82,c3194,prod23804
24290,5.32,1.9152,4,Price Savers,USA,In-Store Coupon,81.85,37267,s100,c4685,prod23804
24291,2.66,0.8512,2,Best Savings,USA,Street Handout,114.01,36981,s40,c5773,prod23804
24292,5.32,2.66,4,Dollar Cutters,USA,"Daily Paper, Radio, TV",144.18,36986,s40,c5778,prod23804
24293,3.99,1.9551,3,Weekend Markdown,USA,Street Handout,53.37,37155,s73,c6097,prod23804
24294,2.66,1.064,2,Sales Galore,USA,Bulk Mail,96.55,37203,s82,c8020,prod23804
24295,5.32,1.7556,4,Price Cutters,USA,Product Attachment,129.2,37215,s82,c8473,prod23804
24296,3.99,1.9551,3,Two Day Sale,USA,Radio,91.28,37006,s40,c9203,prod23804
24297,3.99,1.197,3,Sales Galore,USA,Bulk Mail,142.45,37051,s40,c13806,prod23804
24298,3.58,1.5752,2,Cash Register Lottery,USA,"Daily Paper, Radio",59.86,36863,s0,c12,prod23805
24299,5.37,1.8258,3,Green Light Days,USA,Street Handout,133.42,37079,s58,c65,prod23805
24300,5.37,2.2554,3,Big Time Discounts,USA,In-Store Coupon,59.4,37112,s58,c70,prod23805
24301,5.37,2.5239,3,Weekend Markdown,USA,Daily Paper,140.57,37293,s100,c102,prod23805
24302,5.37,2.4702,3,Tip Top Savings,USA,Street Handout,142.58,36947,s18,c249,prod23805
24303,3.58,1.4678,2,Go For It,USA,Radio,105.74,37642,s113,c737,prod23805
24304,5.37,2.2017,3,Big Promo,USA,Sunday Paper,51.12,36942,s18,c868,prod23805
24305,5.37,2.4702,3,Two Day Sale,USA,Radio,91.28,36999,s40,c920,prod23805
24306,5.37,2.3628,3,Double Down Sale,USA,Street Handout,59.19,37001,s40,c922,prod23805
24307,7.16,2.2912,4,Go For It,USA,"Daily Paper, Radio, TV",100.55,37124,s58,c1031,prod23805
24308,8.95,2.864,5,High Roller Savings,USA,"Daily Paper, Radio, TV",68.15,37649,s113,c1221,prod23805
24309,7.16,3.4368,4,Super Savers,USA,Cash Register Handout,71.51,36881,s18,c1668,prod23805
24310,5.37,2.0406,3,Super Duper Savers,USA,Daily Paper,91.0,36888,s18,c1699,prod23805
24311,5.37,1.7721,3,Price Savers,USA,Street Handout,115.13,36965,s18,c2099,prod23805
24312,7.16,2.7208,4,Sales Galore,USA,Product Attachment,149.08,36966,s18,c2103,prod23805
24313,5.37,1.7184,3,Big Time Savings,USA,In-Store Coupon,135.8,36987,s40,c2201,prod23805
24314,7.16,2.7924,4,Weekend Markdown,USA,"Daily Paper, Radio",69.63,37038,s40,c2412,prod23805
24315,5.37,2.0406,3,High Roller Savings,USA,Daily Paper,101.84,37164,s73,c3048,prod23805
24316,5.37,1.7721,3,Saving Days,USA,"Daily Paper, Radio",118.36,37299,s100,c3638,prod23805
24317,3.58,1.611,2,Mystery Sale,USA,Bulk Mail,84.97,37639,s113,c4128,prod23805
24318,5.37,2.2554,3,Saving Days,USA,Product Attachment,83.26,37161,s73,c5181,prod23805
24319,3.58,1.2172,2,High Roller Savings,USA,Daily Paper,101.84,37141,s73,c9343,prod23805
24320,7.16,3.0072,4,Big Promo,USA,"Sunday Paper, Radio, TV",117.04,37229,s82,c9427,prod23805
24321,1.79,0.5549,1,Big Time Savings,USA,"Daily Paper, Radio, TV",120.67,37739,s126,c10681,prod23805
24322,5.37,1.7721,3,Save-It Sale,USA,Daily Paper,81.79,37147,s73,c12558,prod23805
24323,5.37,2.2554,3,Two Day Sale,USA,"Daily Paper, Radio",112.52,37239,s82,c17793,prod23805
24324,5.37,1.7184,3,Big Promo,USA,"Sunday Paper, Radio, TV",117.04,37240,s82,c17793,prod23805
24325,8.04,3.1356,3,Cash Register Lottery,USA,"Daily Paper, Radio, TV",55.59,36879,s0,c195,prod23821
24326,8.04,2.5728,3,Double Down Sale,USA,"Daily Paper, Radio",62.67,37065,s58,c345,prod23821
24327,10.72,3.6448,4,Two for One,USA,"Daily Paper, Radio, TV",57.52,37066,s58,c346,prod23821
24328,10.72,4.1808,4,Price Cutters,USA,Cash Register Handout,145.52,37637,s113,c575,prod23821
24329,8.04,3.4572,3,Saving Days,USA,Street Handout,67.31,36887,s18,c1697,prod23821
24330,8.04,2.814,3,Dollar Cutters,USA,"Sunday Paper, Radio",136.74,36968,s18,c2103,prod23821
24331,8.04,3.6984,3,Unbeatable Price Savers,USA,Bulk Mail,66.78,37028,s40,c2379,prod23821
24332,8.04,2.4924,3,Savings Galore,USA,Street Handout,138.53,37044,s40,c2438,prod23821
24333,8.04,2.814,3,One Day Sale,USA,"Daily Paper, Radio, TV",85.88,37234,s82,c3366,prod23821
24334,8.04,4.02,3,Shelf Emptiers,USA,"Daily Paper, Radio, TV",107.89,37248,s82,c3411,prod23821
24335,8.04,3.4572,3,Shelf Clearing Days,USA,Sunday Paper,106.1,37619,s113,c4018,prod23821
24336,5.36,2.3584,2,Price Savers,USA,In-Store Coupon,81.85,37278,s100,c4697,prod23821
24337,10.72,4.6096,4,Super Duper Savers,USA,"Sunday Paper, Radio",80.0,37047,s40,c5888,prod23821
24338,8.04,3.0552,3,You Save Days,USA,Bulk Mail,131.81,37156,s73,c9359,prod23821
24339,8.04,3.5376,3,Two Day Sale,USA,Radio,91.28,37050,s40,c11775,prod23821
24340,8.04,3.5376,3,Sales Galore,USA,Bulk Mail,96.55,37243,s82,c15436,prod23821
24341,5.36,2.3584,2,Save-It Sale,USA,Daily Paper,81.79,37233,s82,c17037,prod23821
24342,15.36,5.9904,4,Dollar Cutters,USA,"Sunday Paper, Radio",136.74,36955,s18,c36,prod23833
24343,11.52,4.7232,3,Double Down Sale,USA,"Daily Paper, Radio",62.67,37085,s58,c67,prod23833
24344,11.52,4.8384,3,Saving Days,USA,"Daily Paper, Radio",118.36,37350,s100,c108,prod23833
24345,15.36,7.5264,4,Super Duper Savers,USA,Cash Register Handout,129.5,37654,s113,c124,prod23833
24346,11.52,4.032,3,Price Savers,USA,Street Handout,115.13,36907,s18,c219,prod23833
24347,7.68,3.7632,2,Two Day Sale,USA,Radio,91.28,36984,s40,c293,prod23833
24348,11.52,4.8384,3,Go For It,USA,"Daily Paper, Radio, TV",100.55,37068,s58,c352,prod23833
24349,11.52,3.8016,3,Two for One,USA,"Daily Paper, Radio, TV",57.52,37075,s58,c356,prod23833
24350,11.52,4.9536,3,Go For It,USA,Street Handout,97.45,37092,s58,c993,prod23833
24351,7.68,3.2256,2,Price Savers,USA,"Sunday Paper, Radio",111.7,36891,s18,c1702,prod23833
24352,15.36,4.9152,4,Dollar Cutters,USA,"Daily Paper, Radio, TV",144.18,36993,s40,c2233,prod23833
24353,15.36,5.6832,4,Shelf Clearing Days,USA,"Daily Paper, Radio",76.41,37289,s100,c3606,prod23833
24354,7.68,3.456,2,Sale Winners,USA,Product Attachment,137.7,37348,s100,c3847,prod23833
24355,11.52,5.6448,3,Three for One,USA,Product Attachment,122.47,36902,s18,c4374,prod23833
24356,15.36,6.4512,4,Coupon Spectacular,USA,TV,51.47,37635,s113,c7922,prod23833
24357,15.36,5.8368,4,Double Your Savings,USA,Radio,94.43,37020,s40,c8149,prod23833
24358,11.52,5.6448,3,Money Savers,USA,Cash Register Handout,53.01,37291,s100,c12138,prod23833
24359,15.36,4.7616,4,Go For It,USA,"Daily Paper, Radio",67.01,37292,s100,c12138,prod23833
24360,5.6,2.632,2,Sales Days,USA,Bulk Mail,116.74,37122,s58,c393,prod23883
24361,8.4,3.948,3,Price Savers,USA,"Sunday Paper, Radio",111.7,36941,s18,c865,prod23883
24362,5.6,2.016,2,Dollar Days,USA,Sunday Paper,143.04,37149,s73,c1042,prod23883
24363,11.2,4.032,4,Super Duper Savers,USA,Cash Register Handout,129.5,37633,s113,c1211,prod23883
24364,5.6,2.016,2,Dimes Off,USA,"Daily Paper, Radio",131.58,37007,s40,c2270,prod23883
24365,14.0,5.88,5,Two Day Sale,USA,Radio,91.28,37042,s40,c2436,prod23883
24366,5.6,2.408,2,High Roller Savings,USA,Daily Paper,101.84,37183,s73,c3123,prod23883
24367,8.4,3.612,3,Savings Galore,USA,"Sunday Paper, Radio, TV",61.65,37184,s73,c3123,prod23883
24368,8.4,3.024,3,Double Down Sale,USA,Daily Paper,55.96,37209,s82,c3248,prod23883
24369,14.0,6.86,5,Price Savers,USA,Cash Register Handout,128.2,37139,s73,c5153,prod23883
24370,8.4,3.276,3,Big Time Savings,USA,In-Store Coupon,135.8,37026,s40,c5849,prod23883
24371,8.4,2.94,3,Price Slashers,USA,"Sunday Paper, Radio, TV",100.44,37027,s40,c5850,prod23883
24372,8.4,2.94,3,Save-It Sale,USA,Daily Paper,81.79,37137,s73,c16768,prod23883
24373,9.52,4.0936,4,Super Savers,USA,Cash Register Handout,71.51,37805,s18,c27,prod24373
24374,9.52,4.6648,4,Price Winners,USA,"Daily Paper, Radio",114.6,37874,s58,c71,prod24373
24375,7.14,2.6418,3,Dollar Days,USA,"Daily Paper, Radio",138.81,37811,s18,c235,prod24373
24376,9.52,3.9032,4,Weekend Markdown,USA,"Daily Paper, Radio",69.63,37831,s40,c284,prod24373
24377,9.52,4.4744,4,Sales Days,USA,Bulk Mail,116.74,37859,s58,c349,prod24373
24378,4.76,1.8564,2,Bag Stuffers,USA,"Daily Paper, Radio",126.62,37778,s0,c638,prod24373
24379,9.52,3.1416,4,Cash Register Lottery,USA,"Daily Paper, Radio, TV",55.59,37780,s0,c791,prod24373
24380,9.52,3.7128,4,Big Time Discounts,USA,In-Store Coupon,59.4,37868,s58,c1015,prod24373
24381,9.52,4.1888,4,Two for One,USA,Bulk Mail,86.42,37870,s58,c1018,prod24373
24382,9.52,4.76,4,Bag Stuffers,USA,"Daily Paper, Radio",126.62,37761,s0,c1317,prod24373
24383,7.14,2.7846,3,Tip Top Savings,USA,"Daily Paper, Radio, TV",54.9,37752,s0,c1403,prod24373
24384,7.14,3.2844,3,One Day Sale,USA,"Daily Paper, Radio, TV",131.75,37777,s0,c1479,prod24373
24385,7.14,2.7132,3,Double Down Sale,USA,TV,95.74,37810,s18,c1906,prod24373
24386,9.52,3.0464,4,Best Savings,USA,Street Handout,114.01,37837,s40,c2213,prod24373
24387,9.52,3.4272,4,Unbeatable Price Savers,USA,Bulk Mail,66.78,37850,s40,c2438,prod24373
24388,7.14,3.4272,3,Save-It Sale,USA,"Daily Paper, Radio, TV",89.37,37856,s58,c2499,prod24373
24389,9.52,2.9512,4,Weekend Markdown,USA,Street Handout,53.37,37888,s73,c2973,prod24373
24390,11.9,5.355,5,Big Time Discounts,USA,"Daily Paper, Radio, TV",146.41,37892,s73,c3001,prod24373
24391,7.14,2.6418,3,Shelf Emptiers,USA,"Daily Paper, Radio, TV",107.89,37910,s82,c3249,prod24373
24392,7.14,2.856,3,Sales Galore,USA,TV,106.16,37925,s82,c3359,prod24373
24393,4.76,2.142,2,Free For All,USA,"Sunday Paper, Radio",126.24,37961,s100,c3858,prod24373
24394,4.76,1.9992,2,Mystery Sale,USA,Bulk Mail,84.97,38082,s113,c4011,prod24373
24395,7.14,3.213,3,Price Slashers,USA,"Sunday Paper, Radio, TV",86.21,38091,s113,c4073,prod24373
24396,4.76,1.5708,2,Sales Galore,USA,Product Attachment,149.08,37813,s18,c4977,prod24373
24397,9.52,4.284,4,Best Savings,USA,"Daily Paper, Radio, TV",53.82,37901,s73,c7234,prod24373
24398,7.14,3.57,3,Two Day Sale,USA,Radio,91.28,37852,s40,c13447,prod24373
24399,7.14,2.5704,3,Bye Bye Baby,USA,"Daily Paper, Radio, TV",58.16,37924,s82,c15099,prod24373
24400,9.52,4.3792,4,High Roller Savings,USA,Daily Paper,101.84,37897,s73,c24518,prod24373
24401,10.48,3.7728,4,Cash Register Lottery,USA,"Daily Paper, Radio",59.86,37753,s0,c1,prod24374
24402,7.86,2.8296,3,Shelf Clearing Days,USA,In-Store Coupon,109.21,38084,s113,c117,prod24374
24403,5.24,1.834,2,Shelf Clearing Days,USA,Sunday Paper,106.1,38087,s113,c121,prod24374
24404,5.24,2.1484,2,Price Savers,USA,"Sunday Paper, Radio",80.29,37754,s0,c130,prod24374
24405,10.48,3.4584,4,Big Time Discounts,USA,In-Store Coupon,59.4,37865,s58,c374,prod24374
24406,10.48,4.0872,4,Weekend Markdown,USA,Street Handout,53.37,37894,s73,c428,prod24374
24407,5.24,2.62,2,Price Winners,USA,In-Store Coupon,94.63,37819,s18,c870,prod24374
24408,5.24,2.3056,2,High Roller Savings,USA,"Daily Paper, Radio",84.16,37768,s0,c1388,prod24374
24409,7.86,2.4366,3,Price Slashers,USA,"Sunday Paper, Radio, TV",54.11,37770,s0,c1406,prod24374
24410,7.86,2.5938,3,Bag Stuffers,USA,"Daily Paper, Radio",126.62,37781,s0,c1520,prod24374
24411,10.48,4.192,4,Saving Days,USA,Street Handout,67.31,37796,s18,c1702,prod24374
24412,10.48,3.144,4,Sales Galore,USA,Product Attachment,149.08,37799,s18,c1746,prod24374
24413,10.48,4.6112,4,Dollar Days,USA,"Daily Paper, Radio",138.81,37817,s18,c1973,prod24374
24414,7.86,3.0654,3,Double Your Savings,USA,Radio,94.43,37834,s40,c2200,prod24374
24415,5.24,1.9912,2,You Save Days,USA,Bulk Mail,131.81,37906,s82,c3198,prod24374
24416,7.86,2.4366,3,Big Time Discounts,USA,Product Attachment,109.93,37959,s100,c3820,prod24374
24417,10.48,3.2488,4,Free For All,USA,Radio,140.9,38090,s113,c4139,prod24374
24418,10.48,4.8208,4,Two Day Sale,USA,Radio,91.28,37832,s40,c4447,prod24374
24419,5.24,1.7292,2,Double Down Sale,USA,Product Attachment,129.64,37968,s110,c5350,prod24374
24420,7.86,3.537,3,High Roller Savings,USA,"Daily Paper, Radio, TV",68.15,38095,s113,c6516,prod24374
24421,7.86,3.4584,3,One Day Sale,USA,"Daily Paper, Radio, TV",85.88,37929,s82,c7353,prod24374
24422,13.1,4.585,5,Big Time Savings,USA,In-Store Coupon,135.8,37849,s40,c7746,prod24374
24423,7.86,2.6724,3,Super Duper Savers,USA,"Sunday Paper, Radio",80.0,37839,s40,c9192,prod24374
24424,10.48,4.2968,4,Pick Your Savings,USA,In-Store Coupon,83.51,37848,s40,c9238,prod24374
24425,7.86,2.5152,3,Two Day Sale,USA,"Daily Paper, Radio",149.75,37905,s82,c11183,prod24374
24426,10.48,4.4016,4,High Roller Savings,USA,Daily Paper,101.84,37883,s73,c12583,prod24374
24427,4.94,1.8278,2,Double Down Sale,USA,Radio,50.79,37755,s0,c4,prod24376
24428,7.41,2.2971,3,One Day Sale,USA,"Daily Paper, Radio, TV",85.88,37933,s82,c97,prod24376
24429,7.41,2.2971,3,Shelf Clearing Days,USA,Sunday Paper,106.1,38096,s113,c616,prod24376
24430,7.41,3.4827,3,Price Slashers,USA,Sunday Paper,67.2,37957,s100,c722,prod24376
24431,4.94,1.5314,2,I Cant Believe It Sale,USA,Product Attachment,69.47,37772,s0,c770,prod24376
24432,9.88,4.6436,4,Bag Stuffers,USA,Product Attachment,82.62,37791,s0,c808,prod24376
24433,9.88,3.2604,4,High Roller Savings,USA,"Daily Paper, Radio, TV",68.15,38092,s113,c1221,prod24376
24434,12.35,3.952,5,High Roller Savings,USA,"Daily Paper, Radio",84.16,37765,s0,c1344,prod24376
24435,7.41,2.5935,3,Save-It Sale,USA,Sunday Paper,139.37,37801,s18,c1777,prod24376
24436,7.41,2.964,3,Dimes Off,USA,"Daily Paper, Radio",131.58,37840,s40,c2224,prod24376
24437,7.41,2.7417,3,Price Winners,USA,"Daily Paper, Radio",114.6,37861,s58,c2618,prod24376
24438,4.94,2.4206,2,Sales Days,USA,Bulk Mail,116.74,37864,s58,c2693,prod24376
24439,4.94,1.976,2,Savings Galore,USA,"Sunday Paper, Radio, TV",61.65,37893,s73,c3010,prod24376
24440,7.41,3.5568,3,Best Savings,USA,"Daily Paper, Radio, TV",53.82,37917,s82,c3291,prod24376
24441,9.88,3.8532,4,Shelf Emptiers,USA,"Daily Paper, Radio, TV",107.89,37932,s82,c3411,prod24376
24442,9.88,4.7424,4,Money Savers,USA,"Sunday Paper, Radio, TV",82.61,38083,s113,c5369,prod24376
24443,7.41,3.2604,3,You Save Days,USA,TV,108.22,37936,s100,c6270,prod24376
24444,4.94,2.2724,2,Price Savers,USA,Cash Register Handout,128.2,37927,s82,c8247,prod24376
24445,7.41,2.2971,3,Two Day Sale,USA,"Daily Paper, Radio",112.52,37921,s82,c8882,prod24376
24446,7.41,3.1122,3,Sales Galore,USA,Bulk Mail,96.55,37920,s82,c10529,prod24376
