"brand_name","food_category","food_department","food_family","srp","gross_weight","net_weight","recyclable_package","low_fat","units_per_case"
"Big Time","Frozen Desserts","Frozen Foods","Food",2.91,17.4,16.3,1,1,6
"Imagine","Frozen Desserts","Frozen Foods","Food",1.49,7.33,5.32,0,0,4
"Imagine","Frozen Desserts","Frozen Foods","Food",1.49,7.33,5.32,0,0,4
"Big Time","Frozen Desserts","Frozen Foods","Food",2.77,19.9,16.8,1,1,3
"Imagine","Frozen Desserts","Frozen Foods","Food",3.81,13.7,10.6,0,0,9
"Imagine","Frozen Desserts","Frozen Foods","Food",3.81,13.7,10.6,0,0,9
"Imagine","Frozen Desserts","Frozen Foods","Food",3.21,8.47,6.47,0,1,5
"Big Time","Frozen Desserts","Frozen Foods","Food",2.91,17.4,16.3,1,1,6
"Carrington","Frozen Desserts","Frozen Foods","Food",2.65,17.7,14.7,1,1,18
"Imagine","Frozen Desserts","Frozen Foods","Food",3.81,13.7,10.6,0,0,9
"PigTail","Frozen Desserts","Frozen Foods","Food",0.71,20,18,0,1,2
"Imagine","Frozen Desserts","Frozen Foods","Food",3.21,8.47,6.47,0,1,5
"PigTail","Frozen Desserts","Frozen Foods","Food",3.23,10,8,1,0,16
"Imagine","Frozen Desserts","Frozen Foods","Food",3.81,13.7,10.6,0,0,9
"Carrington","Frozen Desserts","Frozen Foods","Food",2.1,11.5,8.5,0,0,13
"Golden","Frozen Desserts","Frozen Foods","Food",0.95,9.81,8.81,1,0,13
"Big Time","Frozen Desserts","Frozen Foods","Food",2.91,17.4,16.3,1,1,6
"Golden","Frozen Desserts","Frozen Foods","Food",3.89,12.3,10.3,0,1,11
"Imagine","Frozen Desserts","Frozen Foods","Food",1.49,7.33,5.32,0,0,4
"Big Time","Frozen Desserts","Frozen Foods","Food",2.77,19.9,16.8,1,1,3
"PigTail","Frozen Desserts","Frozen Foods","Food",3.23,10,8,1,0,16
"Big Time","Frozen Desserts","Frozen Foods","Food",2.91,17.4,16.3,1,1,6
"Big Time","Frozen Desserts","Frozen Foods","Food",2.91,17.4,16.3,1,1,6
"Big Time","Frozen Desserts","Frozen Foods","Food",2.77,19.9,16.8,1,1,3
"PigTail","Frozen Desserts","Frozen Foods","Food",0.71,20,18,0,1,2
"Imagine","Frozen Desserts","Frozen Foods","Food",3.81,13.7,10.6,0,0,9
"Carrington","Frozen Desserts","Frozen Foods","Food",2.65,17.7,14.7,1,1,18
"Big Time","Frozen Desserts","Frozen Foods","Food",2.77,19.9,16.8,1,1,3
"Golden","Frozen Desserts","Frozen Foods","Food",3.89,12.3,10.3,0,1,11
"Golden","Frozen Desserts","Frozen Foods","Food",3.89,12.3,10.3,0,1,11
"Big Time","Frozen Desserts","Frozen Foods","Food",2.27,20.6,19.6,1,1,29
"Carrington","Frozen Desserts","Frozen Foods","Food",2.1,11.5,8.5,0,0,13
"PigTail","Frozen Desserts","Frozen Foods","Food",0.71,20,18,0,1,2
"Golden","Frozen Desserts","Frozen Foods","Food",3.95,19,16,0,0,11
"PigTail","Frozen Desserts","Frozen Foods","Food",1.15,16.6,14.6,1,0,14
"PigTail","Frozen Desserts","Frozen Foods","Food",1.15,16.6,14.6,1,0,14
"Golden","Frozen Desserts","Frozen Foods","Food",0.95,9.81,8.81,1,0,13
"Big Time","Frozen Desserts","Frozen Foods","Food",2.77,19.9,16.8,1,1,3
"Carrington","Frozen Desserts","Frozen Foods","Food",2.65,17.7,14.7,1,1,18
"PigTail","Frozen Desserts","Frozen Foods","Food",0.71,20,18,0,1,2
"Carrington","Frozen Desserts","Frozen Foods","Food",2.1,11.5,8.5,0,0,13
"PigTail","Frozen Desserts","Frozen Foods","Food",1.15,16.6,14.6,1,0,14
"Imagine","Frozen Desserts","Frozen Foods","Food",3.21,8.47,6.47,0,1,5
"Golden","Frozen Desserts","Frozen Foods","Food",3.89,12.3,10.3,0,1,11
"PigTail","Frozen Desserts","Frozen Foods","Food",3.23,10,8,1,0,16
"Golden","Frozen Desserts","Frozen Foods","Food",3.95,19,16,0,0,11
"Golden","Frozen Desserts","Frozen Foods","Food",3.95,19,16,0,0,11
"Carrington","Frozen Desserts","Frozen Foods","Food",2.65,17.7,14.7,1,1,18
"Golden","Frozen Desserts","Frozen Foods","Food",3.95,19,16,0,0,11
"Carrington","Frozen Desserts","Frozen Foods","Food",2.24,13.9,12.8,1,0,19
"Golden","Frozen Desserts","Frozen Foods","Food",3.89,12.3,10.3,0,1,11
"Imagine","Frozen Desserts","Frozen Foods","Food",3.81,13.7,10.6,0,0,9
"Big Time","Frozen Desserts","Frozen Foods","Food",2.91,17.4,16.3,1,1,6
"Carrington","Frozen Desserts","Frozen Foods","Food",2.1,11.5,8.5,0,0,13
"Imagine","Frozen Desserts","Frozen Foods","Food",3.21,8.47,6.47,0,1,5
"Carrington","Frozen Desserts","Frozen Foods","Food",2.1,11.5,8.5,0,0,13
"Big Time","Frozen Desserts","Frozen Foods","Food",2.27,20.6,19.6,1,1,29
"Imagine","Frozen Desserts","Frozen Foods","Food",1.49,7.33,5.32,0,0,4
"Imagine","Frozen Desserts","Frozen Foods","Food",3.21,8.47,6.47,0,1,5
"PigTail","Frozen Desserts","Frozen Foods","Food",1.15,16.6,14.6,1,0,14
"Imagine","Frozen Desserts","Frozen Foods","Food",3.21,8.47,6.47,0,1,5
"Big Time","Frozen Desserts","Frozen Foods","Food",2.27,20.6,19.6,1,1,29
"Imagine","Frozen Desserts","Frozen Foods","Food",3.81,13.7,10.6,0,0,9
"PigTail","Frozen Desserts","Frozen Foods","Food",1.15,16.6,14.6,1,0,14
"PigTail","Frozen Desserts","Frozen Foods","Food",1.15,16.6,14.6,1,0,14
"Golden","Frozen Desserts","Frozen Foods","Food",0.95,9.81,8.81,1,0,13
"Big Time","Frozen Desserts","Frozen Foods","Food",2.27,20.6,19.6,1,1,29
"Carrington","Frozen Desserts","Frozen Foods","Food",2.65,17.7,14.7,1,1,18
"Big Time","Frozen Desserts","Frozen Foods","Food",2.91,17.4,16.3,1,1,6
"Big Time","Frozen Desserts","Frozen Foods","Food",2.91,17.4,16.3,1,1,6
"PigTail","Frozen Desserts","Frozen Foods","Food",3.23,10,8,1,0,16
"Imagine","Frozen Desserts","Frozen Foods","Food",3.81,13.7,10.6,0,0,9
"PigTail","Frozen Desserts","Frozen Foods","Food",0.71,20,18,0,1,2
"PigTail","Frozen Desserts","Frozen Foods","Food",3.23,10,8,1,0,16
"Golden","Frozen Desserts","Frozen Foods","Food",3.95,19,16,0,0,11
"PigTail","Frozen Desserts","Frozen Foods","Food",0.71,20,18,0,1,2
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"Landslide","Jams and Jellies","Baking Goods","Food",1.33,21.9,19.8,1,1,13
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.98,19.9,17.8,0,0,24
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"Super","Jams and Jellies","Baking Goods","Food",3.39,6.72,5.71,0,1,4
"Plato","Jams and Jellies","Baking Goods","Food",1.18,9.7,8.69,1,1,5
"BBB Best","Jams and Jellies","Baking Goods","Food",3.38,10.2,9.19,1,1,28
"CDR","Jams and Jellies","Baking Goods","Food",2.95,21.7,18.7,1,1,18
"Landslide","Jams and Jellies","Baking Goods","Food",1.16,13.9,10.8,1,1,30
"Landslide","Jams and Jellies","Baking Goods","Food",1.35,18.4,16.3,0,1,34
"Super","Jams and Jellies","Baking Goods","Food",3.96,16.5,14.5,0,1,29
"Plato","Jams and Jellies","Baking Goods","Food",1.21,19,17,1,0,24
"BBB Best","Jams and Jellies","Baking Goods","Food",1.59,12.2,10.1,0,0,3
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"CDR","Jams and Jellies","Baking Goods","Food",1.86,13.5,10.5,1,0,16
"CDR","Jams and Jellies","Baking Goods","Food",2.54,21,19,1,1,25
"Super","Jams and Jellies","Baking Goods","Food",1.89,10.1,8.1,1,0,24
"BBB Best","Jams and Jellies","Baking Goods","Food",1.9,20.2,17.2,0,0,9
