promotion_id,promotion_name,media_type,cost,store_sales_in_millions,store_cost_in_millions,unit_sales_in_millions,product_id,store_id,customer_id,location_id
prom14374,Price Slashers,"Sunday Paper, Radio, TV",100.44,10.04,3.514,4,prod24849,s40,c2168,loc40
prom14375,Bye Bye Baby,Radio,90.58,5.02,2.1084,2,prod24849,s40,c2180,loc40
prom14376,Price Smashers,Product Attachment,138.23,5.02,1.8574,2,prod24849,s40,c2187,loc40
prom14377,Super Savers,In-Store Coupon,134.66,7.53,3.3885,3,prod24849,s40,c2338,loc40
prom14378,Weekend Markdown,Sunday Paper,133.6,11.46,3.6672,3,prod24850,s40,c2222,loc40
prom14379,Unbeatable Price Savers,Bulk Mail,66.78,7.64,3.1324,2,prod24850,s40,c10349,loc40
prom14380,Bye Bye Baby,Radio,90.58,5.76,2.1888,4,prod24851,s40,c899,loc40
prom14381,Weekend Markdown,"Daily Paper, Radio",69.63,19.4,8.536,5,prod24852,s40,c288,loc40
prom14382,Double Your Savings,Radio,94.43,15.52,5.1216,4,prod24852,s40,c961,loc40
prom14383,Price Slashers,Radio,76.98,11.64,5.0052,3,prod24852,s40,c8147,loc40
prom14384,Weekend Markdown,"Daily Paper, Radio",69.63,7.76,3.6472,2,prod24852,s40,c8163,loc40
prom14385,Sales Galore,"Daily Paper, Radio, TV",145.41,11.64,4.5396,3,prod24852,s40,c18309,loc40
prom14386,Weekend Markdown,"Daily Paper, Radio",69.63,7.76,2.9488,2,prod24852,s40,c18321,loc40
prom14387,Shelf Clearing Days,Radio,99.77,3.02,1.208,2,prod24853,s40,c290,loc40
prom14388,Weekend Markdown,"Daily Paper, Radio",69.63,6.04,2.8388,4,prod24853,s40,c2228,loc40
prom14389,Unbeatable Price Savers,Bulk Mail,66.78,3.02,1.1476,2,prod24853,s40,c2338,loc40
prom14390,Weekend Markdown,"Daily Paper, Radio",69.63,6.04,2.7784,4,prod24853,s40,c2436,loc40
prom14391,Big Time Savings,In-Store Coupon,135.8,7.95,3.657,3,prod24854,s40,c2435,loc40
prom14392,Weekend Markdown,"Daily Paper, Radio",69.63,5.3,1.961,2,prod24854,s40,c5825,loc40
prom14393,Bye Bye Baby,Radio,90.58,13.25,4.1075,5,prod24854,s40,c16428,loc40
prom14394,Two Day Sale,Radio,91.28,7.05,2.6085,3,prod24856,s40,c293,loc40
prom14395,Super Savers,In-Store Coupon,134.66,7.05,3.243,3,prod24856,s40,c8160,loc40
prom14396,Weekend Markdown,"Daily Paper, Radio",69.63,4.7,2.162,2,prod24856,s40,c24980,loc40
prom14397,Bye Bye Baby,Radio,90.58,2.04,0.6936,4,prod24860,s40,c675,loc40
prom14398,Double Down Sale,Street Handout,59.19,2.04,0.9588,4,prod24860,s40,c2261,loc40
prom14399,Weekend Markdown,"Daily Paper, Radio",69.63,2.04,0.6936,4,prod24860,s40,c11701,loc40
prom14400,Sales Galore,"Daily Paper, Radio, TV",145.41,4.38,1.971,3,prod24863,s40,c286,loc40
prom14401,Big Promo,Cash Register Handout,123.88,4.38,1.752,3,prod24863,s40,c302,loc40
prom14402,Unbeatable Price Savers,Bulk Mail,66.78,8.94,3.3078,3,prod24865,s40,c2451,loc40
prom14403,Sales Galore,"Daily Paper, Radio, TV",145.41,8.94,2.682,3,prod24865,s40,c18309,loc40
prom14404,Price Smashers,Product Attachment,138.23,5.95,2.9155,5,prod24866,s40,c675,loc40
prom14405,Unbeatable Price Savers,Bulk Mail,66.78,3.57,1.5708,3,prod24866,s40,c5049,loc40
prom14406,Super Duper Savers,"Sunday Paper, Radio",80.0,3.57,1.5708,3,prod24866,s40,c5888,loc40
prom14407,Shelf Clearing Days,Radio,99.77,3.57,1.4994,3,prod24866,s40,c8742,loc40
prom14408,Dimes Off,"Daily Paper, Radio",131.58,2.38,0.9282,2,prod24866,s40,c11039,loc40
prom14409,Two Day Sale,Radio,91.28,4.46,1.9178,2,prod24869,s40,c4447,loc40
prom14410,Sales Galore,Bulk Mail,142.45,11.15,3.568,5,prod24869,s40,c8165,loc40
prom14411,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,4.46,1.9624,2,prod24869,s40,c9843,loc40
prom14412,Weekend Markdown,"Daily Paper, Radio",69.63,7.52,2.4064,4,prod24873,s40,c5865,loc40
prom14413,Weekend Markdown,"Daily Paper, Radio",69.63,5.32,2.0748,2,prod24888,s40,c2200,loc40
prom14414,Super Duper Savers,"Sunday Paper, Radio",80.0,7.98,3.591,3,prod24888,s40,c2337,loc40
prom14415,Weekend Markdown,"Daily Paper, Radio",69.63,5.32,1.8088,2,prod24888,s40,c2357,loc40
prom14416,Dimes Off,"Daily Paper, Radio",131.58,7.98,2.9526,3,prod24888,s40,c5838,loc40
prom14417,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,3.4,1.292,4,prod25213,s40,c7012,loc40
prom14418,Big Time Savings,In-Store Coupon,135.8,15.36,7.0656,4,prod25214,s40,c2203,loc40
prom14419,Big Promo,Cash Register Handout,123.88,11.52,5.184,3,prod25214,s40,c4495,loc40
prom14420,Pick Your Savings,In-Store Coupon,83.51,15.36,7.3728,4,prod25214,s40,c5780,loc40
prom14421,Double Down Sale,Street Handout,59.19,5.68,2.7264,4,prod25215,s40,c2265,loc40
prom14422,Two Day Sale,Radio,91.28,6.96,3.0624,4,prod25216,s40,c333,loc40
prom14423,Savings Galore,Street Handout,138.53,5.22,2.5056,3,prod25216,s40,c2381,loc40
prom14424,Shelf Clearing Days,Radio,99.77,5.22,1.7748,3,prod25216,s40,c8160,loc40
prom14425,Pick Your Savings,In-Store Coupon,83.51,7.41,3.4827,3,prod25219,s40,c2419,loc40
prom14426,Two Day Sale,Radio,91.28,7.41,3.2604,3,prod25219,s40,c5825,loc40
prom14427,Shelf Clearing Days,Radio,99.77,9.88,4.8412,4,prod25219,s40,c16360,loc40
prom14428,Best Savings,Street Handout,114.01,9.88,3.1616,4,prod25219,s40,c25334,loc40
prom14429,Unbeatable Price Savers,Bulk Mail,66.78,14.35,7.0315,5,prod25220,s40,c675,loc40
prom14430,Dollar Cutters,Street Handout,131.46,11.48,5.0512,4,prod25220,s40,c903,loc40
prom14431,Super Duper Savers,"Sunday Paper, Radio",80.0,5.74,2.7552,2,prod25220,s40,c2154,loc40
prom14432,Double Your Savings,Radio,94.43,8.61,2.9274,3,prod25220,s40,c2424,loc40
prom14433,Weekend Markdown,"Daily Paper, Radio",69.63,11.48,4.9364,4,prod25220,s40,c9834,loc40
prom14434,Two Day Sale,Radio,91.28,7.96,3.98,4,prod25222,s40,c43,loc40
prom14435,Price Slashers,"Sunday Paper, Radio, TV",100.44,3.98,1.4726,2,prod25222,s40,c47,loc40
prom14436,Best Savings,Street Handout,114.01,5.97,2.2089,3,prod25222,s40,c282,loc40
prom14437,Double Your Savings,Radio,94.43,7.96,2.5472,4,prod25222,s40,c2240,loc40
prom14438,Big Time Savings,In-Store Coupon,135.8,5.97,2.7462,3,prod25222,s40,c2337,loc40
prom14439,Weekend Markdown,"Daily Paper, Radio",69.63,5.97,2.4477,3,prod25222,s40,c2480,loc40
prom14440,Dimes Off,"Daily Paper, Radio",131.58,7.96,3.3432,4,prod25222,s40,c4495,loc40
prom14441,Sales Galore,"Daily Paper, Radio, TV",145.41,5.97,1.9701,3,prod25222,s40,c8145,loc40
prom14442,Sales Galore,Bulk Mail,142.45,3.98,1.4328,2,prod25222,s40,c13806,loc40
prom14443,Price Smashers,Product Attachment,138.23,7.96,3.582,4,prod25222,s40,c17693,loc40
prom14444,Best Savings,Street Handout,114.01,4.98,2.0418,3,prod25231,s40,c329,loc40
prom14445,Shelf Clearing Days,Radio,99.77,4.98,2.4402,3,prod25231,s40,c16360,loc40
prom14446,Pick Your Savings,In-Store Coupon,83.51,7.47,3.2868,3,prod25232,s40,c320,loc40
prom14447,Dollar Cutters,"Daily Paper, Radio, TV",144.18,7.47,3.735,3,prod25232,s40,c934,loc40
prom14448,Bye Bye Baby,Radio,90.58,7.47,2.5398,3,prod25232,s40,c2192,loc40
prom14449,Two Day Sale,Radio,91.28,7.47,3.0627,3,prod25232,s40,c2341,loc40
prom14450,Two Day Sale,Radio,91.28,4.98,1.6434,2,prod25232,s40,c8704,loc40
prom14451,Two Day Sale,Radio,91.28,9.96,3.2868,4,prod25232,s40,c9189,loc40
prom14452,Unbeatable Price Savers,Bulk Mail,66.78,7.82,2.9716,2,prod25235,s40,c2322,loc40
prom14453,Sales Galore,"Daily Paper, Radio, TV",145.41,9.63,4.0446,3,prod25476,s40,c5079,loc40
prom14454,Weekend Markdown,"Daily Paper, Radio",69.63,16.05,5.6175,5,prod25476,s40,c14866,loc40
prom14455,Savings Galore,Street Handout,138.53,12.84,5.6496,4,prod25476,s40,c18794,loc40
prom14456,Unbeatable Price Savers,Bulk Mail,66.78,5.46,2.457,2,prod25477,s40,c897,loc40
prom14457,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,3.28,1.0168,4,prod25480,s40,c9834,loc40
prom14458,Unbeatable Price Savers,Bulk Mail,66.78,11.64,4.656,3,prod25481,s40,c897,loc40
prom14459,Unbeatable Price Savers,Bulk Mail,66.78,11.64,4.074,3,prod25481,s40,c2135,loc40
prom14460,Double Down Sale,Street Handout,59.19,11.64,3.9576,3,prod25481,s40,c8679,loc40
prom14461,Pick Your Savings,In-Store Coupon,83.51,3.78,1.2852,3,prod25485,s40,c298,loc40
prom14462,Best Savings,Street Handout,114.01,5.04,2.1168,4,prod25485,s40,c11690,loc40
prom14463,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,10.08,3.2256,4,prod25486,s40,c908,loc40
prom14464,Price Smashers,Product Attachment,138.23,12.6,4.284,5,prod25486,s40,c912,loc40
prom14465,Dollar Cutters,Street Handout,131.46,7.56,2.646,3,prod25486,s40,c2163,loc40
prom14466,Weekend Markdown,"Daily Paper, Radio",69.63,7.56,2.4192,3,prod25486,s40,c25668,loc40
prom14467,Savings Galore,Street Handout,138.53,6.45,1.9995,3,prod25490,s40,c912,loc40
prom14468,Two Day Sale,Radio,91.28,6.45,2.967,3,prod25490,s40,c952,loc40
prom14469,Two Day Sale,Radio,91.28,6.45,2.3865,3,prod25490,s40,c11662,loc40
prom14470,Weekend Markdown,"Daily Paper, Radio",69.63,8.6,4.214,4,prod25490,s40,c11685,loc40
prom14471,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,8.6,3.612,4,prod25490,s40,c25709,loc40
prom14472,Weekend Markdown,"Daily Paper, Radio",69.63,16.0,7.2,5,prod25491,s40,c286,loc40
prom14473,Weekend Markdown,Sunday Paper,133.6,9.6,2.976,3,prod25491,s40,c920,loc40
prom14474,Unbeatable Price Savers,Bulk Mail,66.78,9.6,3.648,3,prod25491,s40,c2146,loc40
prom14475,Savings Galore,Street Handout,138.53,5.46,2.1294,3,prod25495,s40,c315,loc40
prom14476,Weekend Markdown,Sunday Paper,133.6,5.46,2.0202,3,prod25495,s40,c2324,loc40
prom14477,Big Time Savings,In-Store Coupon,135.8,5.46,2.73,3,prod25495,s40,c2428,loc40
prom14478,Weekend Markdown,"Daily Paper, Radio",69.63,5.1,1.632,2,prod25498,s40,c2285,loc40
prom14479,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,11.67,4.668,3,prod25501,s40,c678,loc40
prom14480,Dimes Off,"Daily Paper, Radio",131.58,15.56,7.1576,4,prod25501,s40,c2254,loc40
prom14481,Best Savings,Street Handout,114.01,11.67,4.5513,3,prod25501,s40,c2407,loc40
prom14482,Weekend Markdown,"Daily Paper, Radio",69.63,11.67,5.835,3,prod25501,s40,c14866,loc40
prom14483,Double Down Sale,Street Handout,59.19,1.8,0.576,3,prod25504,s40,c904,loc40
prom14484,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,2.4,0.816,4,prod25504,s40,c2405,loc40
prom14485,Weekend Markdown,Sunday Paper,133.6,1.8,0.576,3,prod25504,s40,c11683,loc40
prom14486,Savings Galore,Street Handout,138.53,11.52,4.2624,3,prod25505,s40,c677,loc40
prom14487,Weekend Markdown,Sunday Paper,133.6,15.36,7.5264,4,prod25505,s40,c899,loc40
prom14488,Big Promo,Cash Register Handout,123.88,11.52,4.7232,3,prod25505,s40,c2171,loc40
prom14489,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,11.52,4.3776,3,prod25505,s40,c5795,loc40
prom14490,Two Day Sale,Radio,91.28,8.76,3.6792,4,prod25507,s40,c8712,loc40
prom14491,Dollar Cutters,"Daily Paper, Radio, TV",144.18,15.12,5.7456,4,prod25516,s40,c2281,loc40
prom14492,Weekend Markdown,"Daily Paper, Radio",69.63,7.56,2.7216,2,prod25516,s40,c4465,loc40
prom14493,Price Smashers,Product Attachment,138.23,15.12,4.6872,4,prod25516,s40,c8702,loc40
prom14494,Two Day Sale,Radio,91.28,7.56,2.3436,2,prod25516,s40,c25673,loc40
prom14495,Dollar Cutters,Street Handout,131.46,5.48,1.8632,4,prod25524,s40,c925,loc40
prom14496,Two Day Sale,Radio,91.28,4.11,1.3152,3,prod25524,s40,c2126,loc40
prom14497,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,5.48,1.8632,4,prod25524,s40,c5818,loc40
prom14498,Dollar Cutters,Street Handout,131.46,3.44,1.0664,4,prod25528,s40,c5780,loc40
prom14499,Unbeatable Price Savers,Bulk Mail,66.78,3.44,1.2384,4,prod25528,s40,c25706,loc40
prom14500,Sales Galore,"Daily Paper, Radio, TV",145.41,5.19,2.5431,3,prod25532,s40,c5838,loc40
prom14501,Dimes Off,"Daily Paper, Radio",131.58,5.19,2.595,3,prod25532,s40,c11039,loc40
prom14502,Double Your Savings,Radio,94.43,6.92,3.0448,4,prod25532,s40,c14870,loc40
prom14503,Price Slashers,"Sunday Paper, Radio, TV",100.44,5.19,2.3355,3,prod25532,s40,c21596,loc40
prom14504,Unbeatable Price Savers,Bulk Mail,66.78,3.64,1.4924,2,prod25573,s40,c926,loc40
prom14505,Big Promo,Cash Register Handout,123.88,7.28,3.5672,4,prod25573,s40,c2258,loc40
prom14506,Savings Galore,Street Handout,138.53,3.64,1.1648,2,prod25573,s40,c4469,loc40
prom14507,Savings Galore,Street Handout,138.53,7.28,2.9848,4,prod25573,s40,c4470,loc40
prom14508,Sales Galore,"Daily Paper, Radio, TV",145.41,3.64,1.3104,2,prod25573,s40,c18309,loc40
prom14509,Unbeatable Price Savers,Bulk Mail,66.78,6.72,3.2928,2,prod25576,s40,c9838,loc40
prom14510,Weekend Markdown,Sunday Paper,133.6,5.28,2.1648,4,prod25580,s40,c335,loc40
prom14511,Price Smashers,Product Attachment,138.23,5.28,2.376,4,prod25580,s40,c5817,loc40
prom14512,Double Your Savings,Radio,94.43,10.08,4.7376,3,prod26078,s40,c2379,loc40
prom14513,Weekend Markdown,"Daily Paper, Radio",69.63,10.08,4.9392,3,prod26078,s40,c5072,loc40
prom14514,Big Promo,Cash Register Handout,123.88,7.44,3.6456,3,prod26080,s40,c282,loc40
prom14515,Two Day Sale,Radio,91.28,7.44,2.9016,3,prod26080,s40,c2318,loc40
prom14516,Double Down Sale,Street Handout,59.19,7.44,3.348,3,prod26080,s40,c8679,loc40
prom14517,Dimes Off,"Daily Paper, Radio",131.58,9.64,3.374,4,prod26081,s40,c2270,loc40
prom14518,Unbeatable Price Savers,Bulk Mail,66.78,9.64,4.6272,4,prod26081,s40,c2315,loc40
prom14519,Weekend Markdown,"Daily Paper, Radio",69.63,7.23,3.5427,3,prod26081,s40,c2361,loc40
prom14520,Super Duper Savers,"Sunday Paper, Radio",80.0,7.23,3.1089,3,prod26081,s40,c2433,loc40
prom14521,Weekend Markdown,"Daily Paper, Radio",69.63,4.82,1.8798,2,prod26081,s40,c26308,loc40
prom14522,Sales Galore,Bulk Mail,142.45,11.28,5.5272,4,prod26082,s40,c8165,loc40
prom14523,Weekend Markdown,"Daily Paper, Radio",69.63,7.32,3.66,3,prod26083,s40,c284,loc40
prom14524,Dollar Cutters,"Daily Paper, Radio, TV",144.18,7.32,2.6352,3,prod26083,s40,c934,loc40
prom14525,Pick Your Savings,In-Store Coupon,83.51,7.89,3.3927,3,prod26084,s40,c934,loc40
prom14526,Weekend Markdown,"Daily Paper, Radio",69.63,7.89,2.367,3,prod26084,s40,c2190,loc40
prom14527,Big Time Savings,In-Store Coupon,135.8,5.26,1.8936,2,prod26084,s40,c2428,loc40
prom14528,Pick Your Savings,In-Store Coupon,83.51,7.89,3.5505,3,prod26084,s40,c8149,loc40
prom14529,Unbeatable Price Savers,Bulk Mail,66.78,7.89,2.9982,3,prod26084,s40,c9838,loc40
prom14530,Price Slashers,"Sunday Paper, Radio, TV",100.44,6.99,2.6562,3,prod26085,s40,c47,loc40
prom14531,Double Down Sale,Street Handout,59.19,6.99,3.3552,3,prod26085,s40,c10374,loc40
prom14532,Weekend Markdown,"Daily Paper, Radio",69.63,6.99,3.2853,3,prod26085,s40,c23982,loc40
prom14533,Super Duper Savers,"Sunday Paper, Radio",80.0,2.76,0.9384,4,prod26086,s40,c284,loc40
prom14534,Weekend Markdown,Sunday Paper,133.6,3.45,1.656,5,prod26086,s40,c319,loc40
prom14535,Savings Galore,Street Handout,138.53,2.07,0.621,3,prod26086,s40,c11695,loc40
prom14536,Dollar Cutters,"Daily Paper, Radio, TV",144.18,2.52,0.8316,4,prod26089,s40,c934,loc40
prom14537,Unbeatable Price Savers,Bulk Mail,66.78,2.52,1.2348,4,prod26089,s40,c2192,loc40
prom14538,Super Savers,In-Store Coupon,134.66,1.26,0.5544,2,prod26089,s40,c2287,loc40
prom14539,Super Duper Savers,"Sunday Paper, Radio",80.0,1.89,0.5859,3,prod26089,s40,c5888,loc40
prom14540,Weekend Markdown,"Daily Paper, Radio",69.63,1.89,0.8316,3,prod26089,s40,c20790,loc40
prom14541,Price Slashers,"Sunday Paper, Radio, TV",100.44,3.08,1.4784,2,prod26090,s40,c953,loc40
prom14542,Savings Galore,Street Handout,138.53,4.5,2.16,3,prod26092,s40,c672,loc40
prom14543,Double Your Savings,Radio,94.43,3.0,1.41,2,prod26092,s40,c2424,loc40
prom14544,Double Your Savings,Radio,94.43,4.5,1.755,3,prod26092,s40,c5828,loc40
prom14545,Sales Galore,"Daily Paper, Radio, TV",145.41,3.0,1.11,2,prod26092,s40,c8145,loc40
prom14546,Price Slashers,"Sunday Paper, Radio, TV",100.44,4.5,1.98,3,prod26092,s40,c8165,loc40
prom14547,Sales Galore,Bulk Mail,142.45,4.5,1.665,3,prod26092,s40,c8740,loc40
prom14548,Two Day Sale,Radio,91.28,5.3,1.908,2,prod26093,s40,c5891,loc40
prom14549,Sales Galore,Bulk Mail,142.45,4.72,1.5104,2,prod26096,s40,c901,loc40
prom14550,Shelf Clearing Days,Radio,99.77,4.72,2.1712,2,prod26096,s40,c2204,loc40
prom14551,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,9.44,3.304,4,prod26096,s40,c2361,loc40
prom14552,Two Day Sale,Radio,91.28,6.92,2.422,2,prod26100,s40,c2179,loc40
prom14553,Big Promo,Cash Register Handout,123.88,13.84,6.3664,4,prod26100,s40,c2487,loc40
prom14554,Unbeatable Price Savers,Bulk Mail,66.78,13.84,4.7056,4,prod26100,s40,c9206,loc40
prom14555,Weekend Markdown,Sunday Paper,133.6,13.84,6.228,4,prod26100,s40,c11666,loc40
prom14556,Dollar Cutters,"Daily Paper, Radio, TV",144.18,10.38,4.8786,3,prod26100,s40,c13778,loc40
prom14557,Weekend Markdown,"Daily Paper, Radio",69.63,3.81,1.2954,3,prod26104,s40,c669,loc40
prom14558,Unbeatable Price Savers,Bulk Mail,66.78,3.81,1.4097,3,prod26104,s40,c2171,loc40
prom14559,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,3.81,1.3335,3,prod26104,s40,c2405,loc40
prom14560,Super Duper Savers,"Sunday Paper, Radio",80.0,2.92,1.1388,2,prod26109,s40,c5753,loc40
prom14561,Price Slashers,Radio,76.98,5.08,2.4384,4,prod26110,s40,c45,loc40
prom14562,Two Day Sale,Radio,91.28,5.08,2.3876,4,prod26110,s40,c312,loc40
prom14563,Price Slashers,"Sunday Paper, Radio, TV",100.44,2.54,1.0922,2,prod26110,s40,c956,loc40
prom14564,Two Day Sale,Radio,91.28,2.54,1.016,2,prod26110,s40,c2330,loc40
prom14565,Two Day Sale,Radio,91.28,3.81,1.5621,3,prod26110,s40,c5865,loc40
prom14566,Dollar Cutters,"Daily Paper, Radio, TV",144.18,3.81,1.2192,3,prod26110,s40,c13778,loc40
prom14567,Price Slashers,Radio,76.98,5.08,1.9812,4,prod26110,s40,c16428,loc40
prom14568,Double Your Savings,Radio,94.43,6.6,2.904,4,prod26117,s40,c2379,loc40
prom14569,Price Smashers,Product Attachment,138.23,4.95,1.485,3,prod26117,s40,c14820,loc40
prom14570,Best Savings,Street Handout,114.01,8.44,3.4604,4,prod26139,s40,c675,loc40
prom14571,Weekend Markdown,"Daily Paper, Radio",69.63,4.22,1.6458,2,prod26139,s40,c927,loc40
prom14572,Weekend Markdown,"Daily Paper, Radio",69.63,6.33,2.3421,3,prod26139,s40,c2214,loc40
prom14573,Super Savers,In-Store Coupon,134.66,6.33,2.7852,3,prod26139,s40,c2224,loc40
prom14574,Price Slashers,Radio,76.98,6.33,2.4054,3,prod26139,s40,c2449,loc40
prom14575,Shelf Clearing Days,Radio,99.77,8.44,2.8696,4,prod26139,s40,c8158,loc40
prom14576,Dollar Cutters,Street Handout,131.46,9.65,3.1845,5,prod26175,s40,c925,loc40
prom14577,Savings Galore,Street Handout,138.53,7.72,3.5512,4,prod26175,s40,c11735,loc40
prom14578,Two Day Sale,Radio,91.28,5.79,2.316,3,prod26175,s40,c11775,loc40
prom14579,Two Day Sale,Radio,91.28,3.86,1.2738,2,prod26175,s40,c13447,loc40
prom14580,Weekend Markdown,"Daily Paper, Radio",69.63,3.99,1.5561,3,prod26617,s40,c314,loc40
prom14581,Two Day Sale,Radio,91.28,5.32,2.4472,4,prod26617,s40,c5039,loc40
prom14582,Double Your Savings,Radio,94.43,2.66,0.8778,2,prod26617,s40,c7006,loc40
prom14583,Weekend Markdown,"Daily Paper, Radio",69.63,2.66,0.9044,2,prod26617,s40,c7745,loc40
prom14584,Unbeatable Price Savers,Bulk Mail,66.78,2.66,0.9842,2,prod26617,s40,c9838,loc40
prom14585,Double Down Sale,Street Handout,59.19,9.32,3.0756,4,prod26618,s40,c11049,loc40
prom14586,Savings Galore,Street Handout,138.53,5.04,1.9152,3,prod26619,s40,c304,loc40
prom14587,Big Promo,Cash Register Handout,123.88,5.04,2.3184,3,prod26619,s40,c304,loc40
prom14588,Price Slashers,Radio,76.98,5.04,2.1168,3,prod26619,s40,c2256,loc40
prom14589,Weekend Markdown,"Daily Paper, Radio",69.63,5.04,2.016,3,prod26619,s40,c4495,loc40
prom14590,Dimes Off,"Daily Paper, Radio",131.58,5.04,1.8144,3,prod26619,s40,c18305,loc40
prom14591,Super Duper Savers,"Sunday Paper, Radio",80.0,11.4,3.648,4,prod26621,s40,c284,loc40
prom14592,Weekend Markdown,"Daily Paper, Radio",69.63,5.7,1.995,2,prod26621,s40,c907,loc40
prom14593,Sales Galore,Bulk Mail,142.45,8.55,4.104,3,prod26621,s40,c2437,loc40
prom14594,Dollar Cutters,"Daily Paper, Radio, TV",144.18,8.55,3.6765,3,prod26621,s40,c5852,loc40
prom14595,Shelf Clearing Days,Radio,99.77,11.4,3.762,4,prod26621,s40,c6986,loc40
prom14596,Unbeatable Price Savers,Bulk Mail,66.78,8.92,4.46,4,prod26622,s40,c2352,loc40
prom14597,Unbeatable Price Savers,Bulk Mail,66.78,6.81,2.724,3,prod26623,s40,c330,loc40
prom14598,Bye Bye Baby,Radio,90.58,6.81,2.6559,3,prod26623,s40,c5775,loc40
prom14599,Two Day Sale,Radio,91.28,12.4,4.092,4,prod26624,s40,c54,loc40
prom14600,Bye Bye Baby,Radio,90.58,12.4,5.828,4,prod26624,s40,c932,loc40
prom14601,Two Day Sale,Radio,91.28,9.3,2.79,3,prod26624,s40,c2317,loc40
prom14602,Weekend Markdown,"Daily Paper, Radio",69.63,9.3,3.999,3,prod26624,s40,c10717,loc40
prom14603,Sales Galore,"Daily Paper, Radio, TV",145.41,6.2,2.976,2,prod26624,s40,c11065,loc40
prom14604,Dollar Cutters,Street Handout,131.46,6.2,2.914,2,prod26624,s40,c11763,loc40
prom14605,Weekend Markdown,"Daily Paper, Radio",69.63,2.79,0.9765,3,prod26627,s40,c280,loc40
prom14606,Sales Galore,"Daily Paper, Radio, TV",145.41,2.79,1.2555,3,prod26627,s40,c895,loc40
prom14607,Weekend Markdown,"Daily Paper, Radio",69.63,1.86,0.7812,2,prod26627,s40,c2228,loc40
prom14608,Best Savings,Street Handout,114.01,2.79,0.8928,3,prod26627,s40,c2253,loc40
prom14609,Savings Galore,Street Handout,138.53,2.72,1.088,4,prod26629,s40,c2147,loc40
prom14610,Pick Your Savings,In-Store Coupon,83.51,2.04,0.7344,3,prod26629,s40,c2147,loc40
prom14611,Price Smashers,Product Attachment,138.23,1.36,0.476,2,prod26629,s40,c2324,loc40
prom14612,Dollar Cutters,Street Handout,131.46,2.04,0.7548,3,prod26629,s40,c8736,loc40
prom14613,Price Smashers,Product Attachment,138.23,2.72,1.1152,4,prod26629,s40,c14820,loc40
prom14614,Dollar Cutters,"Daily Paper, Radio, TV",144.18,6.2,3.038,4,prod26631,s40,c670,loc40
prom14615,Unbeatable Price Savers,Bulk Mail,66.78,6.2,2.48,4,prod26631,s40,c2207,loc40
prom14616,Unbeatable Price Savers,Bulk Mail,66.78,4.65,1.9995,3,prod26631,s40,c2260,loc40
prom14617,Dimes Off,"Daily Paper, Radio",131.58,3.1,0.961,2,prod26631,s40,c2374,loc40
prom14618,Super Duper Savers,"Sunday Paper, Radio",80.0,4.65,2.0925,3,prod26631,s40,c5065,loc40
prom14619,Super Savers,In-Store Coupon,134.66,3.1,1.178,2,prod26631,s40,c7741,loc40
prom14620,Sales Galore,Bulk Mail,142.45,4.65,1.8135,3,prod26631,s40,c7742,loc40
prom14621,Savings Galore,Street Handout,138.53,16.55,5.7925,5,prod26632,s40,c912,loc40
prom14622,Bye Bye Baby,Radio,90.58,9.93,4.0713,3,prod26632,s40,c933,loc40
prom14623,Big Time Savings,In-Store Coupon,135.8,13.24,5.958,4,prod26632,s40,c2164,loc40
