,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at_home_approx,avg_yearly_income,num_children_at_home,store_city,store_state,media_type,cost,promotion_name,store_sales_in_millions
21696,1,0,1.0,4,2,3,0,3.0,70000,0.0,1,0,0,96.55,32,4.44
21697,0,0,0.0,3,1,3,0,1.0,50000,0.0,1,0,4,85.88,22,4.2
21698,1,1,4.0,0,2,3,1,2.0,110000,0.0,1,0,3,149.75,43,6.72
21699,0,1,0.0,1,1,3,1,3.0,90000,0.0,1,0,0,117.86,37,6.48
21700,0,0,1.0,1,1,4,1,3.0,110000,1.0,1,0,7,137.46,13,7.95
21701,0,1,2.0,3,2,3,0,3.0,50000,0.0,1,0,0,96.55,32,6.48
21702,1,0,1.0,3,1,4,1,2.0,50000,0.0,1,0,0,96.55,32,1.46
21703,1,1,3.0,0,0,1,1,2.0,10000,0.0,1,0,0,96.55,32,6.72
21704,0,0,3.0,3,3,3,1,3.0,50000,3.0,1,0,9,126.88,43,9.8
21705,1,0,0.0,2,1,3,1,2.0,30000,0.0,1,0,1,128.2,26,5.92
21706,1,0,4.0,1,2,2,1,2.0,30000,0.0,1,0,4,58.16,5,5.68
21707,0,1,4.0,0,0,2,1,1.0,10000,4.0,1,0,6,129.2,24,7.1
21708,1,0,5.0,0,0,2,1,2.0,10000,0.0,1,0,7,137.46,13,8.64
21709,1,1,4.0,3,1,3,1,2.0,50000,0.0,1,0,4,85.88,22,7.95
21710,0,0,3.0,1,0,1,1,3.0,30000,1.0,1,0,4,53.82,1,5.3
21711,1,0,1.0,4,1,3,1,2.0,110000,0.0,1,0,0,96.55,32,7.35
21712,1,1,5.0,3,2,3,1,3.0,50000,0.0,1,0,6,129.2,24,2.97
21713,0,1,1.0,1,1,2,1,3.0,30000,0.0,1,0,11,95.55,18,9.28
21714,1,0,4.0,2,1,2,0,4.0,50000,0.0,1,0,6,129.2,24,7.4
21715,0,0,4.0,0,0,1,1,2.0,10000,4.0,1,0,11,117.04,2,9.28
21716,1,0,3.0,2,1,4,1,3.0,70000,0.0,1,0,0,131.81,48,10.6
21717,1,1,5.0,0,0,1,1,0.0,10000,0.0,1,0,2,101.84,18,13.25
21718,0,0,2.0,1,1,4,0,3.0,110000,2.0,4,1,1,53.01,20,5.04
21719,0,1,4.0,1,2,3,1,3.0,110000,3.0,4,1,7,112.49,25,5.68
21720,0,1,4.0,1,2,3,1,3.0,110000,3.0,4,1,7,112.49,25,5.91
21721,1,0,1.0,0,1,2,0,2.0,10000,0.0,4,1,6,62.27,26,8.34
21722,0,1,4.0,1,2,1,1,3.0,30000,4.0,4,1,5,145.6,3,9.28
21723,0,1,3.0,0,1,2,1,2.0,10000,3.0,4,1,3,118.36,34,7.35
21724,0,1,3.0,0,1,2,1,2.0,10000,3.0,4,1,8,117.4,47,9.8
21725,1,1,2.0,2,1,3,0,1.0,90000,0.0,4,1,2,52.06,14,10.6
21726,0,1,3.0,0,1,1,1,1.0,10000,0.0,4,1,3,118.36,34,14.48
21727,0,0,2.0,4,1,3,1,3.0,70000,1.0,4,1,6,124.36,45,6.72
21728,0,0,2.0,4,1,3,1,3.0,70000,1.0,4,1,4,53.13,46,5.04
21729,0,0,1.0,3,1,3,1,2.0,50000,1.0,4,1,3,67.01,15,4.32
21730,1,0,2.0,1,0,1,0,2.0,30000,0.0,4,1,3,76.41,36,11.12
21731,0,0,1.0,3,1,3,0,4.0,70000,1.0,4,1,2,140.57,47,10.86
21732,0,0,3.0,0,0,1,0,1.0,10000,1.0,4,1,4,117.29,22,11.6
21733,1,0,3.0,3,1,3,0,1.0,50000,0.0,4,1,3,67.01,15,6.96
21734,0,1,4.0,3,3,4,1,3.0,50000,4.0,4,1,6,124.36,45,8.64
21735,0,0,5.0,3,1,3,1,2.0,30000,1.0,4,1,10,126.24,14,3.3
21736,1,0,3.0,1,1,1,0,4.0,30000,0.0,4,1,2,52.06,14,2.19
21737,1,1,2.0,0,0,2,0,0.0,10000,0.0,4,1,2,52.06,14,5.04
21738,1,1,5.0,1,1,1,0,3.0,30000,0.0,4,1,6,62.27,26,7.35
21739,1,1,5.0,1,1,1,0,3.0,30000,0.0,4,1,2,140.57,47,3.96
21740,1,0,3.0,0,1,2,0,1.0,30000,0.0,4,1,6,119.3,15,7.24
21741,1,1,4.0,0,2,4,1,4.0,150000,0.0,4,1,4,53.13,46,9.28
21742,1,1,4.0,3,3,4,0,4.0,30000,0.0,4,1,6,119.3,15,3.3
21743,1,0,2.0,0,0,2,1,0.0,10000,0.0,4,1,3,118.36,34,5.6
21744,1,0,3.0,4,1,3,1,2.0,130000,0.0,4,1,4,117.29,22,11.12
21745,1,0,3.0,1,1,1,1,2.0,30000,0.0,4,1,12,108.22,48,4.44
21746,1,1,4.0,3,1,3,0,3.0,50000,0.0,4,1,1,139.19,16,4.4
21747,0,1,3.0,0,0,2,1,2.0,10000,3.0,4,1,6,109.93,3,6.48
21748,0,0,3.0,0,0,1,1,2.0,10000,3.0,4,1,7,112.49,25,2.8
21749,0,0,2.0,3,1,3,1,1.0,50000,0.0,4,1,10,126.24,14,7.95
21750,0,1,1.0,1,1,2,0,2.0,30000,1.0,4,1,1,140.19,40,7.35
21751,1,1,2.0,0,1,4,1,2.0,90000,0.0,4,1,3,118.36,34,8.34
21752,1,0,4.0,0,0,2,0,1.0,10000,0.0,4,1,3,67.01,15,5.0
21753,1,1,4.0,1,1,2,0,2.0,30000,0.0,4,1,1,53.01,20,4.2
21754,1,1,2.0,0,0,2,1,1.0,10000,0.0,4,1,6,62.27,26,7.88
21755,1,1,2.0,0,0,2,1,1.0,10000,0.0,4,1,2,140.57,47,11.12
21756,0,1,5.0,1,3,2,1,3.0,30000,4.0,4,1,2,140.57,47,2.96
21757,1,1,5.0,4,1,3,0,1.0,70000,0.0,4,1,1,53.01,20,3.94
21758,0,0,1.0,1,1,3,0,1.0,110000,1.0,4,1,6,137.7,30,8.34
21759,0,1,1.0,3,1,3,1,4.0,50000,1.0,4,1,12,108.22,48,5.3
21760,0,0,3.0,2,1,0,1,2.0,30000,2.0,4,1,2,140.57,47,7.95
21761,1,1,3.0,0,0,1,0,1.0,10000,0.0,4,1,6,137.7,30,10.86
21762,1,1,2.0,0,1,2,0,1.0,30000,0.0,4,1,1,53.01,20,3.36
21763,1,1,2.0,0,1,2,0,1.0,30000,0.0,4,1,9,121.44,25,7.95
21764,1,0,4.0,1,2,3,1,4.0,150000,0.0,0,2,1,74.5,43,4.64
21765,0,0,2.0,0,0,1,1,1.0,10000,2.0,0,2,6,121.8,14,3.36
21766,0,1,2.0,0,1,2,0,3.0,30000,0.0,0,2,7,73.02,15,3.62
21767,1,0,4.0,0,2,4,1,2.0,90000,0.0,0,2,6,129.64,11,3.36
21768,1,0,3.0,2,1,2,0,3.0,50000,0.0,0,2,2,94.69,45,1.1
21769,1,0,1.0,3,2,4,0,2.0,150000,0.0,0,2,11,70.98,2,3.62
21770,1,0,1.0,0,0,2,1,2.0,10000,0.0,0,2,1,79.13,42,2.16
21771,1,0,0.0,1,1,1,1,2.0,30000,0.0,0,2,2,90.58,7,1.4
21772,0,1,3.0,1,3,1,0,4.0,30000,3.0,2,2,9,51.27,48,9.28
21773,0,1,3.0,1,3,1,0,4.0,30000,3.0,2,2,11,82.61,20,2.84
21774,1,1,2.0,3,0,4,1,0.0,10000,0.0,2,2,11,82.61,20,4.9
21775,0,1,2.0,1,1,1,1,3.0,30000,2.0,2,2,11,82.61,20,2.19
21776,0,1,2.0,1,1,1,1,3.0,30000,2.0,2,2,11,82.61,20,4.32
21777,1,0,1.0,1,1,1,0,2.0,30000,0.0,2,2,3,64.84,33,10.0
21778,1,0,1.0,1,1,1,0,2.0,30000,0.0,2,2,10,115.05,25,2.97
21779,0,1,3.0,0,3,1,0,2.0,10000,1.0,2,2,10,115.05,25,8.34
21780,0,0,3.0,1,1,3,1,3.0,130000,2.0,2,2,11,86.21,27,14.48
21781,0,0,3.0,0,1,2,1,4.0,30000,1.0,2,2,0,84.97,21,5.92
21782,0,0,3.0,0,1,2,1,4.0,30000,1.0,2,2,1,145.52,24,7.5
21783,0,0,3.0,0,1,2,1,4.0,30000,1.0,2,2,1,145.52,24,9.85
21784,1,0,4.0,1,1,1,0,4.0,30000,0.0,2,2,5,109.21,36,11.12
21785,0,0,1.0,3,3,4,1,2.0,150000,1.0,2,2,9,51.27,48,5.6
21786,0,1,2.0,4,1,3,1,3.0,70000,0.0,2,2,5,123.02,17,10.0
21787,1,1,2.0,1,1,4,1,2.0,110000,0.0,2,2,10,115.05,25,4.9
21788,1,0,0.0,3,2,4,1,3.0,150000,0.0,2,2,7,140.9,14,4.44
21789,0,1,3.0,1,1,1,0,4.0,30000,1.0,2,2,1,129.5,38,7.95
21790,1,0,0.0,4,2,3,1,2.0,70000,0.0,2,2,4,58.27,25,4.9
21791,1,0,4.0,0,0,2,0,2.0,10000,0.0,2,2,7,105.74,15,2.2
21792,0,0,1.0,1,1,2,1,3.0,30000,0.0,2,2,3,64.84,33,2.96
21793,0,1,1.0,0,0,2,1,1.0,10000,0.0,2,2,9,106.1,36,7.24
21794,0,1,0.0,0,0,2,1,2.0,10000,0.0,2,2,6,106.2,44,8.64
21795,1,0,2.0,3,1,3,1,2.0,110000,0.0,2,2,10,115.05,25,9.85
21796,0,1,3.0,1,3,2,1,2.0,30000,3.0,2,2,3,64.84,33,2.96
21797,0,1,1.0,0,1,1,1,3.0,50000,0.0,2,2,11,86.21,27,4.4
21798,1,0,2.0,0,0,2,0,1.0,10000,0.0,2,2,7,140.9,14,5.91
21799,0,1,1.0,0,0,1,1,1.0,10000,1.0,2,2,3,109.14,40,4.26
21800,1,1,1.0,0,0,2,0,0.0,10000,0.0,2,2,11,82.61,20,5.04
21801,1,1,1.0,0,0,2,0,0.0,10000,0.0,2,2,2,62.71,31,3.96
21802,0,0,4.0,1,3,2,1,4.0,30000,4.0,2,2,2,62.71,31,5.04
21803,1,1,2.0,0,0,2,1,0.0,10000,0.0,2,2,7,105.74,15,4.26
21804,0,0,0.0,0,0,1,1,0.0,10000,0.0,2,2,7,140.9,14,3.94
21805,0,0,1.0,1,2,1,0,3.0,30000,1.0,6,0,1,127.19,17,2.45
21806,0,1,5.0,0,0,1,1,0.0,10000,1.0,6,0,7,133.99,24,4.9
21807,1,0,2.0,0,0,1,0,0.0,10000,0.0,6,0,5,101.65,8,1.68
21808,1,1,4.0,3,3,3,1,2.0,50000,0.0,6,0,11,124.56,39,3.36
21809,1,0,4.0,0,0,1,1,0.0,10000,0.0,6,0,5,101.65,8,2.78
21810,1,1,2.0,1,1,3,1,1.0,70000,0.0,6,0,0,84.97,8,1.68
21811,0,1,5.0,0,0,1,0,1.0,10000,5.0,6,0,3,128.67,29,6.96
21812,0,1,1.0,2,1,3,1,1.0,110000,0.0,6,0,5,101.65,8,2.2
21813,1,1,2.0,1,1,2,0,2.0,30000,0.0,6,0,11,95.65,32,2.5
21814,0,1,2.0,3,1,3,1,2.0,50000,1.0,6,0,11,67.51,47,4.64
21815,0,1,2.0,1,1,2,1,4.0,30000,2.0,6,0,12,145.24,28,2.45
21816,0,1,4.0,1,0,2,1,1.0,10000,1.0,6,0,8,119.62,22,4.44
21817,0,1,4.0,1,0,2,1,1.0,10000,1.0,6,0,8,119.62,22,1.98
21818,1,1,1.0,2,3,1,1,1.0,50000,0.0,6,0,9,69.42,24,5.0
21819,1,1,1.0,2,3,1,1,1.0,50000,0.0,6,0,9,69.42,24,2.8
21820,1,0,2.0,1,1,1,1,4.0,30000,0.0,6,0,2,57.51,23,5.56
21821,1,0,2.0,3,0,3,0,1.0,10000,0.0,6,0,3,128.67,29,0.99
21822,1,0,1.0,0,0,1,0,1.0,10000,0.0,5,1,3,59.86,6,7.41
21823,1,0,4.0,0,2,4,1,4.0,90000,0.0,5,1,3,126.62,0,4.98
21824,0,1,0.0,3,2,3,1,4.0,50000,0.0,5,1,5,95.78,6,6.64
21825,0,0,1.0,3,1,4,0,1.0,50000,1.0,5,1,6,69.47,19,5.34
21826,1,1,5.0,4,3,3,1,4.0,110000,0.0,5,1,3,126.62,0,6.44
21827,1,1,5.0,4,3,3,1,4.0,110000,0.0,5,1,3,126.62,0,10.36
21828,1,1,1.0,1,1,3,1,1.0,130000,0.0,5,1,11,54.11,27,3.22
21829,0,0,3.0,1,3,1,0,3.0,30000,3.0,5,1,3,59.86,6,3.18
21830,1,1,1.0,4,1,3,1,2.0,70000,0.0,5,1,3,126.62,0,3.44
21831,1,1,1.0,4,1,3,1,2.0,70000,0.0,5,1,3,126.62,0,7.41
21832,0,1,2.0,1,3,3,1,4.0,150000,2.0,5,1,6,69.47,19,5.0
21833,0,1,3.0,1,3,3,1,3.0,130000,3.0,5,1,3,126.62,0,5.82
21834,0,0,4.0,1,3,1,0,2.0,30000,4.0,5,1,2,66.27,16,7.12
21835,1,0,0.0,0,0,1,0,0.0,10000,0.0,5,1,6,69.47,19,5.82
21836,0,0,2.0,3,1,3,0,1.0,50000,2.0,5,1,7,50.79,11,8.73
21837,0,0,4.0,3,1,3,0,4.0,50000,0.0,5,1,3,59.86,6,4.83
21838,1,0,2.0,3,1,4,1,2.0,50000,0.0,5,1,4,131.75,22,2.13
21839,1,0,4.0,1,1,1,0,3.0,30000,0.0,5,1,6,143.83,14,8.16
21840,1,0,2.0,1,2,2,1,3.0,30000,0.0,5,1,3,59.86,6,3.36
21841,0,1,4.0,3,3,3,1,3.0,50000,4.0,5,1,5,95.78,6,2.85
21842,0,1,4.0,3,3,3,1,3.0,50000,4.0,5,1,5,95.78,6,2.5
21843,0,1,4.0,3,3,3,1,3.0,50000,4.0,5,1,6,69.47,19,4.48
21844,1,0,0.0,0,0,1,1,1.0,10000,0.0,5,1,4,55.59,6,6.3
21845,1,0,2.0,1,1,2,0,2.0,30000,0.0,5,1,7,144.38,33,4.24
21846,1,1,3.0,3,1,3,0,3.0,50000,0.0,5,1,11,54.11,27,3.2
21847,0,0,3.0,4,1,3,1,3.0,90000,1.0,5,1,6,69.47,19,7.12
21848,0,1,4.0,0,0,2,1,2.0,10000,2.0,5,1,3,111.51,3,3.18
21849,1,0,4.0,1,1,2,0,2.0,30000,0.0,5,1,3,59.86,6,3.75
21850,1,0,3.0,3,1,4,0,1.0,70000,0.0,5,1,5,95.78,6,6.36
21851,1,0,3.0,1,1,3,1,1.0,90000,0.0,5,1,6,69.47,19,3.36
21852,0,0,3.0,4,3,3,0,3.0,70000,3.0,5,1,3,59.86,6,3.44
21853,0,0,3.0,4,3,3,0,3.0,70000,3.0,5,1,3,59.86,6,3.44
21854,0,0,3.0,4,3,3,0,3.0,70000,3.0,5,1,3,59.86,6,6.45
21855,0,0,3.0,4,3,3,0,3.0,70000,3.0,5,1,3,126.62,0,7.12
21856,1,1,3.0,1,1,2,0,4.0,30000,0.0,5,1,4,131.75,22,7.41
21857,1,1,4.0,0,2,1,0,2.0,30000,0.0,5,1,5,95.78,6,4.77
21858,0,1,0.0,1,1,1,1,3.0,30000,0.0,5,1,7,50.79,11,8.48
21859,0,1,0.0,1,1,1,1,3.0,30000,0.0,5,1,11,54.11,27,6.36
21860,0,1,2.0,1,1,1,1,1.0,30000,2.0,5,1,5,95.78,6,7.12
21861,0,1,2.0,3,1,3,1,3.0,70000,2.0,5,1,10,80.29,26,9.96
21862,1,1,4.0,3,1,3,0,3.0,70000,0.0,5,1,4,55.59,6,2.58
21863,1,0,2.0,0,2,2,0,2.0,30000,0.0,5,1,3,59.86,6,3.36
21864,0,0,0.0,3,1,4,1,2.0,70000,0.0,5,1,6,82.62,0,15.8
21865,0,0,4.0,1,1,1,1,4.0,30000,2.0,5,1,4,55.59,6,10.36
21866,1,0,1.0,1,1,2,0,4.0,30000,0.0,5,1,10,123.61,6,6.45
21867,0,1,5.0,1,1,2,1,2.0,30000,1.0,5,1,6,69.47,19,2.56
21868,1,1,1.0,3,1,3,1,2.0,70000,0.0,5,1,6,69.47,19,2.58
21869,1,0,2.0,2,1,1,0,3.0,50000,0.0,5,1,7,50.79,11,8.73
21870,0,1,3.0,0,2,1,1,1.0,10000,3.0,5,1,10,80.29,26,6.45
21871,0,0,4.0,1,3,1,1,3.0,50000,4.0,5,1,6,143.83,14,1.72
21872,1,1,0.0,3,1,3,0,3.0,70000,0.0,5,1,11,54.11,27,2.58
21873,1,1,0.0,3,1,3,0,3.0,70000,0.0,5,1,4,55.59,6,10.88
21874,1,0,1.0,0,0,2,0,0.0,10000,0.0,5,1,7,144.38,33,1.72
21875,1,1,4.0,3,1,3,1,3.0,70000,0.0,5,1,3,59.86,6,6.44
21876,0,0,5.0,4,2,3,1,3.0,130000,3.0,5,1,10,123.61,6,5.49
21877,0,1,4.0,1,3,1,1,3.0,30000,3.0,5,1,7,53.45,4,13.28
21878,0,1,4.0,1,3,1,1,3.0,30000,3.0,5,1,3,84.16,18,7.77
21879,1,0,4.0,0,1,4,1,3.0,130000,0.0,5,1,10,80.29,26,4.3
21880,1,0,2.0,0,0,2,0,2.0,10000,0.0,5,1,4,131.75,22,2.58
21881,1,1,3.0,1,0,1,1,3.0,30000,0.0,5,1,4,55.59,6,1.92
21882,1,1,3.0,1,0,1,1,3.0,30000,0.0,5,1,4,55.59,6,5.0
21883,0,1,3.0,3,1,3,0,4.0,50000,2.0,5,1,3,84.16,18,16.6
21884,1,0,1.0,1,2,1,0,3.0,50000,0.0,5,1,7,50.79,11,4.98
21885,1,1,4.0,0,1,2,0,4.0,50000,0.0,5,1,3,126.62,0,14.24
21886,0,1,2.0,3,1,4,1,4.0,70000,1.0,5,1,6,69.47,19,8.16
21887,0,1,2.0,3,1,4,1,4.0,70000,1.0,5,1,6,69.47,19,5.34
21888,1,0,4.0,4,1,3,0,1.0,90000,0.0,5,1,10,80.29,26,15.8
21889,0,1,3.0,2,2,4,0,2.0,30000,3.0,5,1,11,54.11,27,6.36
21890,1,1,4.0,0,1,3,1,3.0,130000,0.0,5,1,5,95.78,6,10.68
21891,1,1,2.0,4,1,3,0,3.0,70000,0.0,5,1,3,59.86,6,2.86
21892,1,1,1.0,3,1,3,0,2.0,110000,0.0,5,1,6,82.62,0,2.58
21893,0,0,3.0,1,2,4,1,3.0,90000,0.0,5,1,7,50.79,11,9.88
21894,0,0,1.0,2,1,3,0,3.0,110000,1.0,5,1,6,69.47,19,10.68
21895,0,0,1.0,2,1,3,0,3.0,110000,1.0,5,1,3,126.62,0,2.85
21896,0,0,1.0,2,1,3,0,3.0,110000,1.0,5,1,7,144.38,33,3.75
21897,0,1,1.0,0,0,2,1,2.0,10000,1.0,5,1,7,144.38,33,7.77
21898,0,1,5.0,0,0,3,1,4.0,130000,5.0,5,1,10,80.29,26,4.98
21899,1,0,3.0,3,1,3,0,3.0,70000,0.0,5,1,4,55.59,6,4.9
21900,0,1,1.0,3,3,3,1,4.0,150000,1.0,5,1,10,123.61,6,2.86
21901,0,1,1.0,3,3,3,1,4.0,150000,1.0,5,1,4,131.75,22,10.35
21902,0,1,4.0,0,3,3,1,3.0,130000,4.0,5,1,6,69.47,19,1.92
21903,1,1,1.0,0,1,2,1,2.0,30000,0.0,5,1,2,66.27,16,15.8
21904,0,1,4.0,0,1,3,1,1.0,110000,0.0,5,1,6,69.47,19,8.16
21905,1,1,5.0,4,1,3,1,4.0,50000,0.0,5,1,10,80.29,26,8.73
21906,0,1,4.0,1,1,4,0,3.0,70000,2.0,5,1,3,59.86,6,4.98
21907,1,0,3.0,1,1,2,0,2.0,30000,0.0,5,1,3,111.51,3,1.72
21908,1,1,3.0,0,0,2,0,1.0,10000,0.0,5,1,6,69.47,19,1.42
21909,0,1,0.0,1,2,1,1,1.0,30000,0.0,5,1,3,126.62,0,5.0
21910,0,0,1.0,3,3,3,1,3.0,130000,1.0,5,1,11,54.11,27,4.77
21911,0,0,1.0,3,3,3,1,3.0,130000,1.0,5,1,11,54.11,27,7.12
21912,1,0,3.0,3,1,4,0,1.0,70000,0.0,5,1,3,59.86,6,11.85
21913,1,0,2.0,0,0,2,1,1.0,10000,0.0,5,1,3,126.62,0,4.3
21914,0,1,2.0,0,0,2,0,0.0,10000,2.0,5,1,3,126.62,0,9.45
21915,1,1,3.0,1,1,1,0,4.0,30000,0.0,5,1,7,53.45,4,9.88
21916,1,1,3.0,1,1,1,0,4.0,30000,0.0,5,1,7,53.45,4,8.9
21917,0,0,3.0,4,3,4,1,4.0,70000,3.0,5,1,3,59.86,6,4.29
21918,0,0,3.0,4,3,4,1,4.0,70000,3.0,5,1,10,80.29,26,5.34
21919,0,0,0.0,2,1,4,1,3.0,30000,0.0,5,1,10,80.29,26,12.6
21920,0,0,0.0,2,1,4,1,3.0,30000,0.0,5,1,4,55.59,6,7.12
21921,0,1,2.0,1,1,1,1,2.0,30000,1.0,5,1,4,131.75,22,8.67
21922,0,1,3.0,0,0,1,0,1.0,10000,1.0,5,1,4,55.59,6,5.82
21923,1,0,1.0,0,2,3,1,3.0,150000,0.0,5,1,11,54.11,27,1.72
21924,1,0,1.0,0,2,3,1,3.0,150000,0.0,5,1,11,54.11,27,4.24
21925,1,0,0.0,0,0,1,0,1.0,10000,0.0,5,1,10,80.29,26,7.76
21926,0,0,1.0,0,0,1,0,1.0,10000,0.0,5,1,7,50.79,11,9.96
21927,0,0,1.0,0,0,1,0,1.0,10000,0.0,5,1,3,126.62,0,8.67
21928,1,0,1.0,1,1,2,0,3.0,30000,0.0,5,1,6,82.62,0,4.24
21929,1,0,4.0,3,0,3,0,3.0,70000,0.0,5,1,3,126.62,0,15.8
21930,0,1,0.0,0,0,1,0,0.0,10000,0.0,5,1,10,123.61,6,1.42
21931,1,0,4.0,3,1,3,1,4.0,50000,0.0,5,1,10,80.29,26,9.88
21932,0,1,4.0,1,0,1,1,1.0,10000,2.0,5,1,6,143.83,14,8.16
21933,0,0,3.0,2,3,3,1,3.0,50000,3.0,9,2,3,138.81,10,9.45
21934,0,0,4.0,1,1,3,1,1.0,110000,1.0,9,2,12,95.74,11,12.6
21935,0,0,4.0,1,1,3,1,1.0,110000,1.0,9,2,12,95.74,11,6.44
21936,0,0,4.0,1,1,3,1,1.0,110000,1.0,9,2,5,94.63,29,3.36
21937,1,0,2.0,0,1,3,1,1.0,70000,0.0,9,2,2,91.0,38,9.88
21938,0,1,2.0,1,1,3,1,3.0,70000,2.0,9,2,3,138.81,10,15.8
21939,0,0,3.0,0,0,2,0,1.0,10000,3.0,9,2,5,94.63,29,1.28
21940,1,0,2.0,1,1,2,0,2.0,50000,0.0,9,2,8,67.31,34,4.83
21941,1,1,0.0,2,1,1,0,3.0,30000,0.0,9,2,6,122.47,41,7.12
21942,1,0,4.0,0,0,2,1,1.0,10000,0.0,9,2,8,142.58,42,5.72
21943,1,0,3.0,1,1,1,0,1.0,30000,0.0,9,2,2,70.32,0,5.44
21944,1,0,3.0,1,1,1,0,1.0,30000,0.0,9,2,6,122.47,41,5.78
21945,0,1,0.0,0,1,4,1,4.0,90000,0.0,9,2,12,95.74,11,4.3
21946,0,1,3.0,0,0,2,1,2.0,10000,3.0,9,2,10,111.7,26,4.98
21947,0,1,3.0,0,0,2,1,2.0,10000,3.0,9,2,12,95.74,11,7.59
21948,1,0,5.0,1,1,4,1,1.0,70000,0.0,9,2,10,136.74,9,10.12
21949,1,0,5.0,1,1,4,1,1.0,70000,0.0,9,2,12,95.74,11,15.8
21950,1,0,5.0,1,1,4,1,1.0,70000,0.0,9,2,10,111.7,26,11.85
21951,1,0,5.0,1,1,4,1,1.0,70000,0.0,9,2,12,95.74,11,8.67
21952,1,0,5.0,1,1,4,1,1.0,70000,0.0,9,2,10,111.7,26,8.67
21953,0,0,3.0,3,3,3,1,3.0,50000,3.0,9,2,12,95.74,11,1.92
21954,0,0,3.0,3,3,3,1,3.0,50000,3.0,9,2,12,95.74,11,10.36
21955,0,1,3.0,0,0,2,1,1.0,10000,0.0,9,2,12,95.74,11,13.28
21956,0,1,4.0,1,1,1,0,4.0,30000,2.0,9,2,8,67.31,34,5.44
21957,1,1,1.0,3,1,3,1,4.0,130000,0.0,9,2,3,138.81,10,2.85
21958,1,0,4.0,0,1,1,1,3.0,30000,0.0,9,2,3,138.81,10,7.35
21959,1,0,4.0,0,1,1,1,3.0,30000,0.0,9,2,3,138.81,10,8.67
21960,0,1,3.0,1,3,2,0,2.0,30000,3.0,9,2,9,51.12,2,4.98
21961,1,0,1.0,0,0,2,0,2.0,10000,0.0,9,2,2,70.32,0,4.77
21962,1,0,3.0,1,2,2,0,1.0,30000,0.0,9,2,2,70.32,0,7.32
21963,1,0,3.0,1,2,2,0,1.0,30000,0.0,9,2,8,142.58,42,2.24
21964,1,1,1.0,1,0,2,0,1.0,30000,0.0,9,2,10,111.7,26,3.56
21965,0,0,1.0,3,1,3,1,2.0,50000,1.0,9,2,6,122.47,41,3.36
21966,1,1,2.0,1,1,3,1,1.0,130000,0.0,9,2,9,69.65,38,6.44
21967,1,1,2.0,1,1,3,1,1.0,130000,0.0,9,2,8,55.18,14,5.44
21968,1,0,4.0,1,2,1,1,2.0,30000,0.0,9,2,8,55.18,14,6.36
21969,0,0,4.0,1,1,1,0,4.0,30000,1.0,9,2,9,69.65,38,5.18
21970,1,1,1.0,1,1,1,1,3.0,30000,0.0,9,2,6,149.08,32,8.16
21971,1,1,5.0,1,1,2,0,4.0,30000,0.0,9,2,9,51.12,2,10.68
21972,0,1,3.0,1,0,3,1,3.0,130000,0.0,9,2,12,95.74,11,5.18
21973,0,0,3.0,2,3,3,1,4.0,30000,3.0,9,2,9,69.65,38,7.35
21974,0,0,3.0,2,3,3,1,4.0,30000,3.0,9,2,9,51.12,2,9.96
21975,0,0,2.0,1,1,3,1,3.0,70000,2.0,9,2,9,139.37,33,2.85
21976,1,1,4.0,3,1,3,1,3.0,50000,0.0,9,2,9,51.12,2,6.64
21977,0,0,0.0,1,1,1,1,4.0,30000,0.0,9,2,5,94.63,29,8.16
21978,1,0,1.0,0,0,1,0,0.0,10000,0.0,9,2,8,142.58,42,15.8
21979,0,0,0.0,3,1,3,1,1.0,50000,0.0,9,2,6,122.47,41,10.68
21980,1,1,3.0,0,0,1,1,2.0,10000,0.0,9,2,9,139.37,33,3.56
21981,0,1,5.0,3,3,3,1,4.0,50000,3.0,9,2,2,91.0,38,13.28
21982,1,1,1.0,0,0,2,0,2.0,50000,0.0,9,2,9,51.12,2,6.45
21983,1,1,4.0,3,1,3,1,1.0,50000,0.0,9,2,9,51.12,2,15.75
21984,1,1,4.0,3,1,3,1,1.0,50000,0.0,9,2,2,103.65,43,10.12
21985,1,0,2.0,0,1,2,0,4.0,30000,0.0,9,2,8,142.58,42,4.48
21986,1,0,3.0,0,1,3,1,3.0,70000,0.0,9,2,9,69.65,38,1.72
21987,1,0,2.0,3,1,3,1,2.0,50000,0.0,9,2,6,122.47,41,7.35
21988,0,1,4.0,0,1,2,1,1.0,10000,3.0,9,2,2,91.0,38,10.68
21989,0,1,5.0,1,3,1,1,3.0,30000,4.0,9,2,12,95.74,11,7.41
21990,1,0,1.0,1,1,1,0,3.0,30000,0.0,9,2,12,95.74,11,1.72
21991,1,1,5.0,1,1,1,0,3.0,30000,0.0,9,2,8,115.13,26,10.68
21992,0,1,1.0,1,1,1,0,2.0,30000,0.0,9,2,12,95.74,11,9.8
21993,0,1,1.0,1,1,1,0,2.0,30000,0.0,9,2,9,69.65,38,1.72
21994,1,0,5.0,1,0,1,0,4.0,50000,0.0,9,2,2,91.0,38,15.75
21995,0,0,5.0,2,3,0,1,4.0,30000,4.0,9,2,6,59.83,44,8.48
21996,0,0,3.0,1,3,1,1,3.0,50000,3.0,9,2,6,122.47,41,4.77
21997,0,0,3.0,1,3,1,1,3.0,50000,3.0,9,2,6,122.47,41,5.44
