,store_sales_in_millions,store_cost_in_millions,unit_sales_in_millions,store_sqft,grocery_sqft,frozen_sqft,meat_sqft,coffee_bar,video_store,salad_bar,prepared_food,florist,cost,promotion_name,store_type,store_city,store_state,media_type
16933,11.08,3.324,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,81.79,33,1,1,0,2
16934,14.52,5.6628,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,77.32,4,1,1,0,2
16935,6.33,2.8485,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
16936,5.31,2.3895,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,137.34,37,1,1,0,8
16937,7.2,3.384,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,137.34,37,1,1,0,8
16938,13.96,6.1424,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,67.25,23,1,1,0,9
16939,3.24,1.296,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
16940,5.61,2.0757,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
16941,5.12,2.048,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
16942,2.76,1.3524,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
16943,4.86,1.8468,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
16944,5.58,2.4552,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,107.89,37,1,1,0,4
16945,2.76,0.966,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
16946,5.54,2.6038,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
16947,7.28,2.6208,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,68.84,21,1,1,0,3
16948,2.7,0.945,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,106.16,32,1,1,0,12
16949,5.16,2.3736,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,55.96,11,1,1,0,2
16950,7.95,2.9415,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,55.96,11,1,1,0,2
16951,5.61,1.7391,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,149.75,43,1,1,0,3
16952,8.07,3.0666,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
16953,14.8,5.624,5.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
16954,9.8,4.9,5.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,117.04,2,1,1,0,11
16955,3.48,1.2528,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
16956,3.16,0.9796,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
16957,7.2,3.384,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,95.55,18,1,1,0,11
16958,14.52,4.9368,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
16959,7.36,2.7968,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,117.04,2,1,1,0,11
16960,7.6,3.648,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,149.75,43,1,1,0,3
16961,3.74,1.3838,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,96.55,32,1,1,0,0
16962,10.29,4.4247,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,112.52,43,1,1,0,3
16963,11.82,5.2008,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,149.75,43,1,1,0,3
16964,5.48,2.6304,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,68.97,44,1,1,0,2
16965,4.98,1.8426,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
16966,5.01,2.4048,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,58.16,5,1,1,0,4
16967,7.22,2.2382,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
16968,1.22,0.5368,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
16969,10.6,3.18,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,137.46,13,1,1,0,7
16970,4.86,1.6524,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,128.2,26,1,1,0,1
16971,5.96,2.2648,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,149.75,43,1,1,0,3
16972,11.82,4.9644,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,67.25,23,1,1,0,9
16973,7.28,2.4752,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
16974,9.76,3.3184,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
16975,9.72,3.6936,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,128.2,26,1,1,0,1
16976,12.96,4.9248,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,106.16,32,1,1,0,12
16977,7.32,2.3424,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,96.55,32,1,1,0,0
16978,8.88,3.2856,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,117.04,2,1,1,0,11
16979,10.02,4.9098,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
16980,2.76,1.3248,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
16981,7.32,2.4156,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,126.88,43,1,1,0,9
16982,4.98,2.1912,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,67.25,23,1,1,0,9
16983,6.88,3.3712,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,117.04,2,1,1,0,11
16984,7.41,3.6309,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
16985,1.46,0.6132,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,55.96,11,1,1,0,2
16986,11.64,4.4232,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,107.89,37,1,1,0,4
16987,9.6,3.456,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,106.16,32,1,1,0,12
16988,5.58,1.7298,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,81.79,33,1,1,0,2
16989,1.83,0.6771,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
16990,2.52,1.2096,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,112.52,43,1,1,0,3
16991,6.48,2.1384,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
16992,4.88,2.3912,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,137.46,13,1,1,0,7
16993,4.05,1.944,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
16994,7.41,2.5935,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,117.86,37,1,1,0,0
16995,3.16,1.58,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,137.46,13,1,1,0,7
16996,1.83,0.7137,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
16997,3.66,1.2444,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,126.88,43,1,1,0,9
16998,2.1,0.63,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,117.86,37,1,1,0,0
16999,6.48,2.1384,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,128.2,26,1,1,0,1
17000,7.68,3.7632,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,55.96,11,1,1,0,2
17001,5.22,2.1402,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
17002,6.38,2.9348,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,77.32,4,1,1,0,2
17003,14.72,5.888,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,53.82,1,1,1,0,4
17004,5.8,2.494,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,53.82,1,1,1,0,4
17005,10.02,4.2084,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
17006,1.48,0.6512,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,112.52,43,1,1,0,3
17007,13.72,6.174,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,53.82,1,1,1,0,4
17008,3.48,1.4616,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,112.52,43,1,1,0,3
17009,7.08,2.9028,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,68.97,44,1,1,0,2
17010,9.33,3.5454,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,81.79,33,1,1,0,2
17011,1.74,0.7308,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,68.84,21,1,1,0,3
17012,5.12,1.8432,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,53.82,1,1,1,0,4
17013,3.64,1.4196,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
17014,6.4,2.368,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
17015,6.86,2.744,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,53.82,1,1,1,0,4
17016,5.16,2.4252,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
17017,2.76,1.3248,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,53.82,1,1,1,0,4
17018,2.76,1.104,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,106.16,32,1,1,0,12
17019,2.1,0.924,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,107.89,37,1,1,0,4
17020,5.22,1.7748,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
17021,10.76,5.1648,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,137.34,37,1,1,0,8
17022,5.22,2.5578,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,67.11,34,1,1,0,11
17023,2.98,1.0132,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,149.75,43,1,1,0,3
17024,4.74,1.5168,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,137.46,13,1,1,0,7
17025,2.86,1.2298,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
17026,8.22,2.7948,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
17027,8.07,3.4701,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,106.16,32,1,1,0,12
17028,3.68,1.3984,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
17029,4.98,2.0418,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,81.79,33,1,1,0,2
17030,3.24,1.4256,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,68.97,44,1,1,0,2
17031,3.78,1.2852,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,68.97,44,1,1,0,2
17032,5.46,1.7472,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
17033,10.24,3.584,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
17034,7.6,3.724,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,53.82,1,1,1,0,4
17035,1.86,0.6882,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,117.04,2,1,1,0,11
17036,2.22,0.777,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,95.55,18,1,1,0,11
17037,4.92,1.5252,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,81.79,33,1,1,0,2
17038,5.8,2.32,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
17039,4.98,1.992,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
17040,14.72,4.416,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,96.55,32,1,1,0,0
17041,8.07,2.8245,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,107.89,37,1,1,0,4
17042,3.48,1.6008,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,96.55,32,1,1,0,0
17043,8.07,3.8736,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,126.88,43,1,1,0,9
17044,1.86,0.8184,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,58.16,5,1,1,0,4
17045,8.31,2.493,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,112.52,43,1,1,0,3
17046,3.92,1.176,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
17047,12.44,5.4736,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
17048,1.48,0.518,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
17049,5.7,2.052,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.96,36,1,1,0,11
17050,8.07,2.5017,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
17051,8.22,3.1236,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,126.88,43,1,1,0,9
17052,5.7,2.565,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,126.88,43,1,1,0,9
17053,10.29,4.6305,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,126.88,43,1,1,0,9
17054,8.58,3.9468,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
17055,2.8,0.896,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,112.52,43,1,1,0,3
17056,8.58,4.2042,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
17057,7.35,2.7195,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,53.82,1,1,1,0,4
17058,3.32,1.4276,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,58.16,5,1,1,0,4
17059,8.07,2.7438,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,58.16,5,1,1,0,4
17060,4.62,1.386,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,128.2,26,1,1,0,1
17061,3.68,1.288,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,137.46,13,1,1,0,7
17062,7.22,3.0324,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,106.16,32,1,1,0,12
17063,3.44,1.6512,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,149.75,43,1,1,0,3
17064,15.16,5.306,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
17065,15.16,6.064,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
17066,7.48,3.2164,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,67.25,23,1,1,0,9
17067,12.44,3.8564,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,107.89,37,1,1,0,4
17068,3.78,1.4364,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,96.55,32,1,1,0,0
17069,10.83,4.0071,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,126.88,43,1,1,0,9
17070,9.0,4.32,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,53.82,1,1,1,0,4
17071,3.68,1.656,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
17072,5.7,2.451,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
17073,12.76,4.466,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
17074,9.57,4.3065,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,149.75,43,1,1,0,3
17075,7.59,3.4914,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,112.52,43,1,1,0,3
17076,7.84,3.92,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,67.11,34,1,1,0,11
17077,5.46,1.7472,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,96.55,32,1,1,0,0
17078,7.32,2.562,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,96.55,32,1,1,0,0
17079,3.64,1.7108,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,67.25,23,1,1,0,9
17080,7.41,3.6309,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,68.97,44,1,1,0,2
17081,6.88,2.408,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,68.97,44,1,1,0,2
17082,6.68,2.6052,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,137.46,13,1,1,0,7
17083,9.88,3.0628,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
17084,8.88,3.2856,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,107.89,37,1,1,0,4
17085,7.44,3.4224,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
17086,13.96,4.886,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,81.79,33,1,1,0,2
17087,6.3,3.024,5.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,77.32,4,1,1,0,2
17088,8.73,4.1904,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,149.75,43,1,1,0,3
17089,5.96,1.8476,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
17090,3.48,1.218,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,131.81,48,1,1,0,0
17091,1.83,0.7137,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,126.88,43,1,1,0,9
17092,10.96,5.2608,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
17093,7.44,2.5296,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
17094,4.74,2.2752,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
17095,7.64,2.9032,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
17096,4.29,1.3299,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,107.89,37,1,1,0,4
17097,10.96,5.0416,4.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,140.19,40,3,4,1,1
17098,1.83,0.7503,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,140.19,40,3,4,1,1
17099,6.33,2.2155,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,67.01,15,3,4,1,3
17100,8.31,2.8254,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,145.6,3,3,4,1,5
17101,5.01,2.1543,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,119.3,15,3,4,1,6
17102,5.46,2.5662,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,140.19,40,3,4,1,1
17103,6.32,1.896,4.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,140.19,40,3,4,1,1
17104,10.89,4.0293,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,140.57,47,3,4,1,2
17105,5.4,2.16,4.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,118.36,34,3,4,1,3
17106,3.72,1.4136,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,108.22,48,3,4,1,12
17107,5.54,2.0498,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,108.22,48,3,4,1,12
17108,6.88,3.3712,4.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,109.93,3,3,4,1,6
17109,7.68,2.4576,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,108.22,48,3,4,1,12
17110,8.31,3.4071,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,76.41,36,3,4,1,3
17111,7.22,2.3104,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,76.41,36,3,4,1,3
17112,5.4,2.268,4.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,140.19,40,3,4,1,1
17113,8.07,3.5508,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,52.06,14,3,4,1,2
17114,9.33,4.1985,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,109.93,3,3,4,1,6
17115,5.73,1.8909,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,76.41,36,3,4,1,3
17116,7.2,3.096,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,117.4,47,3,4,1,8
17117,10.02,4.4088,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,67.2,27,3,4,1,9
17118,8.88,3.8184,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,124.36,45,3,4,1,6
17119,10.6,4.134,4.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,139.19,16,3,4,1,1
17120,13.36,5.8784,4.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,67.01,15,3,4,1,3
17121,7.32,2.7084,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,118.36,34,3,4,1,3
17122,8.88,3.996,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,118.36,34,3,4,1,3
17123,4.74,1.7538,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,124.36,45,3,4,1,6
17124,10.83,4.6569,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,119.3,15,3,4,1,6
17125,4.86,1.6038,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,81.85,26,3,4,1,5
17126,3.82,1.2988,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,53.01,20,3,4,1,1
17127,7.71,2.3901,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,112.49,25,3,4,1,7
17128,3.74,1.1594,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,117.4,47,3,4,1,8
17129,1.84,0.8464,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,67.2,27,3,4,1,9
17130,17.15,6.3455,5.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,52.06,14,3,4,1,2
17131,5.49,1.647,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,140.57,47,3,4,1,2
